obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,controller_a_success,difficulty
"[-0.04897456453734853, 0.003934922220228586, 0.07460731340458057]","[0.05447549257629165, 0.06378095823035186, -0.017742420084676476]","[-1.77867615, -0.00792956, -1.75317313]",HourM,normal,TRUE,FALSE,med
"[0.03935944139273268, -0.008373760834288993, 0.074586850953451]","[-0.048623446093472994, 0.07642389980683967, -0.0003573497548793438]","[-1.63983384, 0.04860217, -1.49930645]",HourM,normal,TRUE,FALSE,med
"[0.05046519722834573, -0.006879929386816842, 0.074586850953451]","[-0.05093640157478096, 0.07695161710344513, -0.0031334049176395522]","[-1.64796132, 0.00158862009, -1.52924103]",HourM,normal,TRUE,FALSE,med
"[-0.016210442057339076, -0.009931806838149093, 0.074586850953451]","[0.046729018138975426, 0.07300975315481316, -0.02729646542907893]","[-1.77990811, -0.15363616, -1.63953208]",HourM,normal,TRUE,FALSE,med
"[0.054406952556045586, -0.0035101275390878525, 0.074586850953451]","[-0.03455951627700099, 0.07624165664241525, -0.028985630786260555]","[-1.72536194, -0.07357304, -1.82963621]",HourM,normal,FALSE,TRUE,med
"[-0.02832464864355235, 0.0013788248386573526, 0.07465507579731748]","[0.05515170415367444, 0.0620091218234054, 0.01283035086427041]","[-1.55905812, -0.15461097, -1.59753815]",HourM,normal,FALSE,TRUE,med
"[0.06434792887930504, -0.003953249403232002, 0.074586850953451]","[-0.042308548101217355, 0.08037225005859677, -0.005678495636941741]","[-1.65099623, -0.11750422, -1.57312634]",HourM,normal,TRUE,FALSE,med
"[0.05622891678115983, -0.0059273801120048875, 0.074586850953451]","[-0.050802337693722305, 0.07770773007407344, 0.00010268120207868742]","[-1.66285595, -0.0323846, -1.41175458]",HourM,normal,TRUE,FALSE,med
"[0.0417261363008743, -0.008432545565331018, 0.074586850953451]","[-0.03750869555823768, 0.07913932394174183, -0.012316931665430804]","[-1.68002694, -0.02083144, -1.59489327]",HourM,normal,TRUE,FALSE,med
"[0.041238330877417746, -0.007816789883741244, 0.074586850953451]","[-0.04590414969357475, 0.07694739484505045, -0.001904029355968991]","[-1.6650076, 0.02085313, -1.4256782]",HourM,normal,TRUE,FALSE,med
"[-0.0477319791217214, 0.0019412833374469335, 0.0748382294061222]","[0.05388186629247252, 0.06637491333115214, 0.007807881721893572]","[-1.59582427, -0.036568, -1.62311796]",HourM,normal,FALSE,TRUE,med
"[-0.031292018905445355, -0.00529982057624577, 0.074586850953451]","[0.05612349198299225, 0.06807674121480098, -0.023204311434738785]","[-1.76924244, -0.1261976, -1.64912228]",HourM,normal,TRUE,FALSE,med
"[-0.050873603829330726, 0.0029850034601287545, 0.07457947747628732]","[0.03860704174729074, 0.06909591893912904, 0.02099627396001106]","[-1.53924892, 0.05327842, -1.7264258]",HourM,normal,FALSE,TRUE,med
"[-0.050191608332302066, -0.002538218124986384, 0.074586850953451]","[0.05165085783911718, 0.07083195739406466, -0.023575175994756233]","[-1.75151675, -0.00756258, -1.57460787]",HourM,normal,TRUE,FALSE,med
"[0.049965415063378794, -0.008023794574296451, 0.074586850953451]","[-0.034839034538200704, 0.08138135325941577, -0.009659583637746775]","[-1.65191309, -0.07546102, -1.67233159]",HourM,normal,TRUE,FALSE,med
"[0.0528227523034586, -0.002390139165709848, 0.074586850953451]","[-0.05356928108709742, 0.07233156090126112, 0.0051320833354214735]","[-1.58029992, 0.00259424, -1.61422771]",HourM,normal,TRUE,FALSE,med
"[-0.024137195893905707, 0.0010139681891462096, 0.07480680042577922]","[0.061257535083629064, 0.05784046598297677, -0.02800328690283238]","[-1.76534452, -0.22070024, -1.52825602]",HourM,normal,TRUE,FALSE,med
"[-0.03970013299602456, -0.00683746805944991, 0.074586850953451]","[0.04119046254851127, 0.07503854590901973, 0.025155925427704288]","[-1.45768947, 0.01116687, -1.44259454]",HourM,normal,TRUE,FALSE,med
"[0.05812818683485236, 0.0058934873899323115, 0.074586850953451]","[-0.06096420091426785, 0.0611804550975175, -0.02751327075939273]","[-1.76298327, 0.0244918, -1.62391446]",HourM,normal,TRUE,FALSE,med
"[-0.03407725299911162, 0.00180241569092799, 0.07455407210312787]","[0.06171450696111275, 0.05886312908797825, -0.0259999716689675]","[-1.77325423, -0.15761614, -1.58484601]",HourM,normal,TRUE,FALSE,med
"[-0.03732071527694716, 0.006673583590588228, 0.074586850953451]","[0.053039288093696596, 0.055562523843426276, -0.0359884045445398]","[-1.81491812, -0.10491396, -1.51508614]",HourM,normal,TRUE,FALSE,med
"[0.060986378468601755, 0.002381854529971618, 0.074586850953451]","[-0.050220109854944586, 0.07095594655535092, -0.00921022050674603]","[-1.66645193, -0.05871067, -1.59842396]",HourM,normal,TRUE,FALSE,med
"[0.06111016601209202, -0.0016789182074331277, 0.074586850953451]","[-0.04153658803042694, 0.0773367992483161, -0.0023906994115189006]","[-1.63477903, -0.10594236, -1.56940893]",HourM,normal,TRUE,FALSE,med
"[-0.03214444730501113, 0.0018504014523248596, 0.0746145371410882]","[0.0558870364285915, 0.06190299520472251, 0.013470413833337753]","[-1.53793098, -0.13327404, -1.54218912]",HourM,normal,FALSE,TRUE,med
"[-0.0479703305924517, 0.00920946078632251, 0.07458978640232664]","[0.05562521874126676, 0.05496487747824416, -0.03531907862249977]","[-1.86550772, -0.02269758, -1.67309453]",HourM,normal,TRUE,FALSE,med
"[-0.02322054649581149, -0.004431188698526753, 0.07481780037632599]","[0.047348781052763425, 0.0697591534937481, 0.009353703879887345]","[-1.60541073, -0.13671165, -1.70302406]",HourM,normal,FALSE,TRUE,med
"[0.05476065400346564, -0.0029241677840913805, 0.074586850953451]","[-0.04497171010972699, 0.07559370320690124, -0.008769335013895836]","[-1.64080746, -0.04927558, -1.68402597]",HourM,normal,TRUE,FALSE,med
"[0.059187406970737745, -0.004926089475577024, 0.074586850953451]","[-0.03544360320578118, 0.08106587080644095, 0.004773881843670622]","[-1.5652886, -0.13233196, -1.72628616]",HourM,normal,TRUE,FALSE,med
"[-0.035540616836222484, 0.0011746878798404303, 0.07488128983239242]","[0.05838575782493701, 0.06249075385852786, -0.013021738493076182]","[-1.72780959, -0.12144314, -1.66749721]",HourM,normal,TRUE,FALSE,med
"[-0.055675658995907644, 0.006323928269117804, 0.07455538281759108]","[0.06168950702953549, 0.05962544305038111, -0.027723486855923837]","[-1.80143231, -0.02665706, -1.62107511]",HourM,normal,TRUE,FALSE,med
"[-0.030713274140290757, -0.006545591628344345, 0.074586850953451]","[0.046983722709297654, 0.07253452549266347, -0.017338915720730673]","[-1.75686813, -0.06744573, -1.75108372]",HourM,normal,TRUE,FALSE,med
"[-0.04098019524373458, -0.002187153903076583, 0.074586850953451]","[0.04950245290136837, 0.07021986861793028, 0.005122479091473]","[-1.61828123, -0.04843436, -1.66328676]",HourM,normal,FALSE,TRUE,med
"[0.04697163144540046, -0.005120046708802721, 0.074586850953451]","[-0.03979427894756187, 0.07450427739909735, -0.030573698975317323]","[-1.74551669, -0.01323787, -1.74681333]",HourM,normal,FALSE,TRUE,med
"[-0.0459624438886107, -0.006704619092446219, 0.074586850953451]","[0.04104938437820273, 0.07802676932361167, 0.004054790870800231]","[-1.62626519, 0.02522906, -1.69782366]",HourM,normal,FALSE,TRUE,med
"[-0.04401902049488698, 9.683525206002908e-05, 0.07483719602558245]","[0.04660030611333742, 0.06935163617450701, 0.00729969808618778]","[-1.62567239, -0.01750967, -1.73560084]",HourM,normal,FALSE,TRUE,med
"[-0.05601194661845912, -0.006385633428109751, 0.074586850953451]","[0.02738577942536844, 0.0828174490903438, -0.005726356117591026]","[-1.67633156, 0.15833591, -1.74930424]",HourM,normal,FALSE,TRUE,med
"[-0.04762467613579812, -0.0010561456981145953, 0.074586850953451]","[0.04426502721339998, 0.07166713815550001, 0.013095578747230366]","[-1.5672671, 0.01390151, -1.64393918]",HourM,normal,FALSE,TRUE,med
"[0.04940111266967496, -0.0032061898487381266, 0.074586850953451]","[-0.041807123281776645, 0.07250054422250878, -0.032172845129474395]","[-1.7576745, -0.01621909, -1.73273218]",HourM,normal,FALSE,TRUE,med
"[0.05536409638757423, -0.009195438943703647, 0.074586850953451]","[-0.02828591636014016, 0.08424343576322187, -0.020344289491660346]","[-1.71681608, -0.13461067, -1.63663948]",HourM,normal,FALSE,TRUE,med
"[0.060170167972559814, -0.00048070122870198795, 0.074586850953451]","[-0.05653508286562473, 0.0718819167420161, 0.0009400148500120073]","[-1.62132419, -0.02000672, -1.55522661]",HourM,normal,TRUE,FALSE,med
"[0.04395625646588731, -0.007775601021586656, 0.074586850953451]","[-0.042436069954413104, 0.07756181636615805, -0.017203838531142636]","[-1.69380104, -0.00177631, -1.64703692]",HourM,normal,TRUE,FALSE,med
"[0.030933542951464506, -0.009764023874694952, 0.074586850953451]","[-0.03617335665645896, 0.07904480516405908, -0.002284070002073409]","[-1.62382839, 0.02796991, -1.60943768]",HourM,normal,TRUE,FALSE,med
"[0.05014675794437518, -0.009283229873197019, 0.074586850953451]","[-0.03450649281611515, 0.08277320598818479, 0.008661967476877594]","[-1.54664041, -0.09075824, -1.72185515]",HourM,normal,TRUE,FALSE,med
"[0.007648023359618419, -0.0011845415681794938, 0.07461480585003269]","[0.042044698926621535, 0.06600235504491944, 0.015055142717566597]","[-1.58101331, -0.28739693, -1.74901365]",HourM,normal,FALSE,TRUE,med
"[-0.032621977366545936, -0.0027301237834288297, 0.07477297356852833]","[0.037920670201988214, 0.0711528525903376, 0.016970885319936572]","[-1.56718692, -0.04228336, -1.74770487]",HourM,normal,FALSE,TRUE,med
"[-0.03398854840637155, -0.0058449669774897975, 0.074586850953451]","[0.05100466166149231, 0.07039550064643114, -0.025178547205857826]","[-1.7665817, -0.08773361, -1.60968228]",HourM,normal,TRUE,FALSE,med
"[0.05714804616876346, 0.0021291600619885304, 0.074586850953451]","[-0.05962179617729679, 0.06726539805112192, 0.0032485667565734645]","[-1.59200235, 0.01303876, -1.6071453]",HourM,normal,TRUE,FALSE,med
"[0.052740790716312165, -0.004337647112312479, 0.074586850953451]","[-0.04705322174650301, 0.07551976397307814, -0.014654994963288573]","[-1.69279581, -0.02862811, -1.59915773]",HourM,normal,TRUE,FALSE,med
"[0.055117939263989925, 0.006728111105570575, 0.074586850953451]","[-0.05750776761784069, 0.06273127746926792, 0.0015150536757834471]","[-1.58829542, 0.01201663, -1.65162805]",HourM,normal,TRUE,FALSE,med
"[-0.03385547413886555, 0.00032101888545415375, 0.074586850953451]","[0.06015723776482548, 0.06009514861884968, -0.031046332711084184]","[-1.82813825, -0.13230344, -1.66989803]",HourM,normal,TRUE,FALSE,med
"[-0.04782973956411981, -0.002396647017267113, 0.074586850953451]","[0.049320324518342694, 0.06914240929783266, -0.03340840973059245]","[-1.81665999, -0.000107351648, -1.61350456]",HourM,normal,TRUE,FALSE,med
"[-0.04329848466907151, 0.0038483129300928565, 0.074586850953451]","[0.059537621131618076, 0.06003170291980797, -0.02308821203192884]","[-1.74989974, -0.09571468, -1.55827728]",HourM,normal,TRUE,FALSE,med
"[0.03987110255046123, -0.009277607850447903, 0.074586850953451]","[-0.04645742127310038, 0.07771003769007215, -0.010332746085316067]","[-1.68256945, 0.03284129, -1.53513406]",HourM,normal,TRUE,FALSE,med
"[0.052631404587879245, -0.005224301786486064, 0.074586850953451]","[-0.055387789113062656, 0.07464220101736198, 0.0013983462576199358]","[-1.58621223, 0.01303379, -1.66006252]",HourM,normal,TRUE,FALSE,med
"[-0.05151534253934161, 0.004257772752422298, 0.0747496826585369]","[0.04550983182741325, 0.06726588350264043, 0.011499533632680602]","[-1.59242886, 0.0277691, -1.69987019]",HourM,normal,FALSE,TRUE,med
"[-0.037048949537363395, -0.0003022197275212024, 0.0745754277478565]","[0.060138085029320464, 0.0642062895999815, -0.0011326816248063258]","[-1.64240079, -0.12940893, -1.61430811]",HourM,normal,FALSE,TRUE,med
"[-0.035832992789207256, -0.004817640788825378, 0.074586850953451]","[0.056240529129669085, 0.06899420351441261, -0.01800110943457295]","[-1.74772028, -0.10112762, -1.6700402]",HourM,normal,TRUE,FALSE,med
"[0.05308213137138621, 0.003142389618326323, 0.074586850953451]","[-0.06558578189516796, 0.0628250482513237, -0.0032761503953571336]","[-1.66782492, 0.06915261, -1.498736]",HourM,normal,TRUE,FALSE,med
"[-0.04673245516445881, -0.004332488899345628, 0.074586850953451]","[0.05178670465469515, 0.07144741850301552, -0.025332954813155395]","[-1.76482922, -0.02445587, -1.5940085]",HourM,normal,TRUE,FALSE,med
"[0.00017755662395897015, -0.008220088376250094, 0.074586850953451]","[0.02962105887775445, 0.07467238498529948, 0.02302030668694392]","[-1.51304976, -0.17103473, -1.66807352]",HourM,normal,FALSE,TRUE,med
"[-0.03664376324877169, -0.004164890444910654, 0.074586850953451]","[0.05486266988743341, 0.06867121117273584, -0.02026218741767595]","[-1.76962232, -0.08327791, -1.70402156]",HourM,normal,TRUE,FALSE,med
"[0.061462813931214035, 0.0018310243796995293, 0.074586850953451]","[-0.04319984302272304, 0.07070464718851709, -0.03295244524548728]","[-1.78908948, -0.08916874, -1.64594513]",HourM,normal,TRUE,FALSE,med
"[-0.04298550396588354, -0.0009376803571486958, 0.07473975432575183]","[0.048812039711604756, 0.0696957041846746, -0.000517118805229165]","[-1.68104673, -0.02584111, -1.77961879]",HourM,normal,FALSE,TRUE,med
"[-0.014375622920354998, -0.009617641941983737, 0.074586850953451]","[0.05222324970545374, 0.07082663893131158, -0.028642027571985997]","[-1.80698479, -0.18187588, -1.70638744]",HourM,normal,TRUE,FALSE,med
"[0.04147676395256129, -0.0020956368853165125, 0.074586850953451]","[-0.066033111474499, 0.0635455003799334, -0.02202563592637856]","[-1.73849683, 0.13954072, -1.58121276]",HourM,normal,TRUE,FALSE,med
"[-0.04812015927700992, 0.003984834673077163, 0.0746586877675244]","[0.060629608714430724, 0.06152233267737202, -0.016933735356773238]","[-1.73328264, -0.06796056, -1.61067798]",HourM,normal,TRUE,FALSE,med
"[0.06504066661049782, 0.0026988118796385935, 0.074586850953451]","[-0.05251896574738659, 0.07157963805225971, -0.004581608244473324]","[-1.6608162, -0.07106565, -1.52866789]",HourM,normal,TRUE,FALSE,med
"[-0.025759985145566232, -0.004203432516708537, 0.07488831016840816]","[0.05014674478988531, 0.06922399319524684, 0.006969481014933373]","[-1.61387629, -0.13642543, -1.6783431]",HourM,normal,FALSE,TRUE,med
"[0.04678386097557136, -0.008177173741624976, 0.074586850953451]","[-0.04538939789148713, 0.07869467746700999, 0.004230585098724332]","[-1.57309261, -0.01085865, -1.67110683]",HourM,normal,TRUE,FALSE,med
"[0.06478060851815012, -0.0033285481305415712, 0.074586850953451]","[-0.047525489559561776, 0.07648369397715578, 0.029247935873041225]","[-1.47225878, -0.08712351, -1.52779384]",HourM,normal,TRUE,FALSE,med
"[-0.04492656743694703, 0.004558163451707273, 0.074586850953451]","[0.05941869635582438, 0.059130583844359375, -0.027329413374344507]","[-1.80081402, -0.07383192, -1.63447079]",HourM,normal,TRUE,FALSE,med
"[-0.04711812023912531, 0.0034065838640514046, 0.0747551908714407]","[0.052026376399759044, 0.06488919788779289, -0.014138461534024002]","[-1.76136106, -0.0058663, -1.77226319]",HourM,normal,TRUE,FALSE,med
"[-0.019911961791182077, -0.009191354685422821, 0.074586850953451]","[0.041481771734468424, 0.07481316069487731, -0.019940195291390017]","[-1.78290462, -0.07661534, -1.85723326]",HourM,normal,TRUE,FALSE,med
"[0.03127967576274588, -0.009346583770273115, 0.074586850953451]","[-0.03827856458039, 0.07801112591505766, -0.010075373817071649]","[-1.6729658, 0.03695822, -1.56824877]",HourM,normal,TRUE,FALSE,med
"[-0.003517962164526059, -0.005164244139611068, 0.07466254896903382]","[0.056862628587823816, 0.06589760984333076, -0.014513459286981441]","[-1.75096159, -0.27625072, -1.74346567]",HourM,normal,TRUE,FALSE,med
"[0.05187939458215172, -0.006991816684613645, 0.074586850953451]","[-0.029360149814593808, 0.08199435797312299, 0.004237620678703159]","[-1.58733233, -0.12038657, -1.63434597]",HourM,normal,TRUE,FALSE,med
"[-0.043689939172589946, 0.00032054717125935134, 0.07483848063968587]","[0.04913014403381666, 0.06800240405561114, 0.013563722503993457]","[-1.56958385, -0.03553206, -1.6495534]",HourM,normal,FALSE,TRUE,med
"[0.06321164881143412, 0.003815428170188824, 0.074586850953451]","[-0.06746339975991701, 0.0645859856922051, 0.009462421437966183]","[-1.58621661, 0.02624179, -1.52654887]",HourM,normal,TRUE,FALSE,med
"[-0.032682073653338826, -0.0033006745391800305, 0.074586850953451]","[0.04485029106070508, 0.06770576780328898, -0.03407000053500386]","[-1.81437649, -0.06265323, -1.59834647]",HourM,normal,TRUE,FALSE,med
"[-0.04626231206608441, -0.0008980104538739778, 0.074586850953451]","[0.060500980324879876, 0.06569152068971712, -0.020513675238089085]","[-1.75812987, -0.07131493, -1.64027418]",HourM,normal,TRUE,FALSE,med
"[0.05222338140331038, -0.006888716798870206, 0.074586850953451]","[-0.03846030539419959, 0.07971293675710485, -0.016397524152886485]","[-1.69953685, -0.06988541, -1.60986194]",HourM,normal,TRUE,FALSE,med
"[-0.04504964924534046, 0.005055386371396096, 0.07472790822388367]","[0.040851887161899664, 0.0641614347101063, 0.02685175192890955]","[-1.48579103, 0.01462978, -1.63565521]",HourM,normal,FALSE,TRUE,med
"[-0.04252191862037038, -0.002067351539580757, 0.0746891681971125]","[0.04986361175919997, 0.07042947979824435, 0.001321267441369383]","[-1.65669327, -0.03833515, -1.72523766]",HourM,normal,FALSE,TRUE,med
"[-0.040209319207507886, -0.0097302369246908, 0.074586850953451]","[0.034018796047944125, 0.07971813041892908, -0.023420138574869673]","[-1.76581013, 0.05095243, -1.70473582]",HourM,normal,TRUE,FALSE,med
"[-0.03781920128383861, -0.008859424862940835, 0.074586850953451]","[0.043092476565259476, 0.07698605836714036, -0.019021698545139333]","[-1.74042972, -0.01805906, -1.66105474]",HourM,normal,TRUE,FALSE,med
"[0.05181531133112983, -0.000705240386000533, 0.074586850953451]","[-0.048956885064514774, 0.07123535871196957, -0.013437885959803164]","[-1.6938026, -0.01523203, -1.57862055]",HourM,normal,TRUE,FALSE,med
"[0.047319866853129895, -0.005849671443953902, 0.074586850953451]","[-0.051271133396169455, 0.07484243000162914, -0.00825925884262654]","[-1.66243704, 0.02165294, -1.57859302]",HourM,normal,TRUE,FALSE,med
"[0.0499900856418219, -0.006610950982852928, 0.074586850953451]","[-0.05288232973870761, 0.07597457383588621, 0.004896019567919129]","[-1.58609603, 0.0147016, -1.59796532]",HourM,normal,TRUE,FALSE,med
"[0.05613422094097615, -0.009686899343147405, 0.074586850953451]","[-0.03014796437177221, 0.08571576817368892, 0.0017341008995397904]","[-1.59799683, -0.13571972, -1.64700934]",HourM,normal,TRUE,FALSE,med
"[0.05284707097687714, -0.004978037968760177, 0.074586850953451]","[-0.052274060955693556, 0.07536268825658266, -0.0014771680816589945]","[-1.62418422, -0.00300507, -1.58571573]",HourM,normal,TRUE,FALSE,med
"[-0.046666239974072064, 0.006388764176484908, 0.07458407717430801]","[0.05908856318107583, 0.05887431317791579, -0.01982307950124579]","[-1.76158989, -0.0638451, -1.64077077]",HourM,normal,TRUE,FALSE,med
"[0.06073498553598009, -0.0009073385341865081, 0.074586850953451]","[-0.0529853021630011, 0.07353179602284322, -0.003039644279243468]","[-1.63647861, -0.04239922, -1.5770766]",HourM,normal,TRUE,FALSE,med
"[0.0464347528280586, 0.009528196669782482, 0.074586850953451]","[-0.06481688667669976, 0.05462001300487155, 0.0004926977937302812]","[-1.60816882, 0.10917952, -1.60657519]",HourM,normal,TRUE,FALSE,med
"[0.0525231969556653, -0.005260732156643279, 0.074586850953451]","[-0.049192428865505004, 0.074154516555589, -0.028841676487152575]","[-1.79004066, -0.02656216, -1.51950446]",HourM,normal,TRUE,FALSE,med
"[-0.01850593560426428, -0.004317586809332662, 0.07489394130174581]","[0.05522745432704699, 0.06685368222121925, -0.008847641188247967]","[-1.7225593, -0.18964081, -1.74868282]",HourM,normal,TRUE,FALSE,med
"[0.04236272241274961, -0.006758723193203135, 0.074586850953451]","[-0.05854029020202366, 0.0725190252910213, 0.004202261212066845]","[-1.55988955, 0.08254526, -1.69154566]",HourM,normal,TRUE,FALSE,med
"[-0.040023079507038394, -0.0017071152922918248, 0.07487077439233086]","[0.05447793193506749, 0.06811101469650704, -0.004199950538063604]","[-1.68548796, -0.07456479, -1.70377748]",HourM,normal,FALSE,TRUE,med
"[0.052315325940719255, -0.00819030212081074, 0.074586850953451]","[-0.04455129085384678, 0.08031952222165088, 0.005526600729664167]","[-1.57872113, -0.04271669, -1.61964032]",HourM,normal,TRUE,FALSE,med
"[0.052798625589207844, 0.004251757909958888, 0.074586850953451]","[-0.058163538915163765, 0.06324919227489693, -0.019006783243094873]","[-1.66632056, 0.0453448, -1.76182272]",HourM,normal,TRUE,FALSE,med
"[-0.0392079868241687, 0.006135581777817284, 0.07463667095214366]","[0.057097998860930324, 0.05712672663838882, -0.02568840232546326]","[-1.78569702, -0.09884765, -1.61260503]",HourM,normal,TRUE,FALSE,med
"[-0.035361413209765484, -0.0064958460679839375, 0.074586850953451]","[0.0500993811201217, 0.07116258655793628, -0.02803029821933586]","[-1.8030379, -0.05978467, -1.69419289]",HourM,normal,TRUE,FALSE,med
"[-0.04708587688445096, 0.0014995436373410262, 0.07459721494563445]","[0.05160661619067154, 0.06746940125349271, 0.002334581437197083]","[-1.65782097, -0.02348443, -1.73927334]",HourM,normal,FALSE,TRUE,med
"[-0.043584070178110244, 0.004893015667897939, 0.07463440986988723]","[0.06112399843293202, 0.05729618982187604, -0.03038327084881238]","[-1.78023034, -0.11116906, -1.52212088]",HourM,normal,TRUE,FALSE,med
"[0.05738807512935438, -0.006040436556957931, 0.074586850953451]","[-0.026907609325818278, 0.08302005978700312, 0.0028408646549450568]","[-1.57477264, -0.16676426, -1.78310684]",HourM,normal,TRUE,FALSE,med
"[0.05146797162581999, -0.0018730273078471985, 0.074586850953451]","[-0.04623070146533742, 0.07304200290584908, -0.013019055652236376]","[-1.64756233, -0.02015008, -1.74543864]",HourM,normal,TRUE,FALSE,med
"[0.061290513109711044, -0.0035862651700125855, 0.074586850953451]","[-0.02949669978030689, 0.0779753202562011, -0.03660690731837117]","[-1.81327777, -0.16297765, -1.61835523]",HourM,normal,TRUE,FALSE,med
"[0.0595699527443516, 0.003314306397530324, 0.074586850953451]","[-0.05136741465452701, 0.06684083235189713, -0.030651599452379164]","[-1.78058002, -0.03759708, -1.6252753]",HourM,normal,TRUE,FALSE,med
"[0.04280106408570581, -0.00045778372433012693, 0.074586850953451]","[-0.05568072247128279, 0.06701634088587197, -0.006798031219365849]","[-1.63783838, 0.07386902, -1.64015241]",HourM,normal,TRUE,FALSE,med
"[0.04606040348470789, 0.0011729854470620624, 0.074586850953451]","[-0.056140732583809534, 0.06574395893634404, -0.012138334970888228]","[-1.67141584, 0.0603102, -1.62951577]",HourM,normal,TRUE,FALSE,med
"[0.05590890998662649, -0.007078962923394237, 0.074586850953451]","[-0.03726960577189056, 0.08165401521392343, 0.009405198180548871]","[-1.54767122, -0.10518681, -1.68275425]",HourM,normal,TRUE,FALSE,med
"[-0.02017814455207826, -0.0012937389391089113, 0.074586850953451]","[0.04795726096138066, 0.06403627343986847, 0.027757020279068748]","[-1.45081828, -0.1463439, -1.5056552]",HourM,normal,FALSE,TRUE,med
"[-0.01919971599189256, -0.0036254550955185996, 0.07484645652249913]","[0.03667809726770462, 0.07054862573241266, 0.015267066548459392]","[-1.57715996, -0.10783259, -1.75533301]",HourM,normal,FALSE,TRUE,med
"[-0.039462836677038975, 0.000406716729582042, 0.07462892560426745]","[0.060627461268695386, 0.06247287618325135, -0.021763590316076324]","[-1.75508532, -0.1160867, -1.60522142]",HourM,normal,TRUE,FALSE,med
"[-0.026376383356127693, -0.0005249601294964393, 0.07460342618088742]","[0.059990892539295085, 0.06168869897788875, -0.01713946725517951]","[-1.73504045, -0.18491723, -1.62623872]",HourM,normal,TRUE,FALSE,med
"[0.06234363583649966, -0.0023403556280916712, 0.074586850953451]","[-0.03694403700749163, 0.07935223438507132, 4.374133105614422e-05]","[-1.58515368, -0.13956705, -1.74834662]",HourM,normal,TRUE,FALSE,med
"[-0.041886421245090365, -0.00012231136436557932, 0.07483549535426975]","[0.05672951217442895, 0.06622445987601316, 0.0037749302512491206]","[-1.61607552, -0.08382498, -1.61485202]",HourM,normal,FALSE,TRUE,med
"[0.06021939104763333, -0.0015929722067529947, 0.074586850953451]","[-0.04429717978321272, 0.07634171088074401, -0.001143456497731874]","[-1.58720074, -0.08875474, -1.73713714]",HourM,normal,TRUE,FALSE,med
"[0.03918598958764847, -0.004516018511145074, 0.074586850953451]","[-0.05683554148780865, 0.0698823984616119, 0.008839968613909344]","[-1.61261472, 0.10037198, -1.4419677]",HourM,normal,TRUE,FALSE,med
"[0.042674830165944456, 0.011059765135928518, 0.0746822711891166]","[-0.05923964135498784, 0.0493300088146948, -0.03940454069380614]","[-1.82432459, 0.12378194, -1.66929089]",HourM,normal,TRUE,FALSE,med
"[0.04320114870032744, -0.006578482324004112, 0.074586850953451]","[-0.05018697595787382, 0.07483464653521983, -0.008926837637235577]","[-1.70398352, 0.02859765, -1.43433962]",HourM,normal,TRUE,FALSE,med
"[-0.041629008385242965, -0.0032197646800243077, 0.074586850953451]","[0.04598961650836098, 0.0720526932223959, 0.011341375704434008]","[-1.5737282, -0.02705547, -1.62894165]",HourM,normal,FALSE,TRUE,med
"[0.048910243448932834, -0.0038089089602887094, 0.074586850953451]","[-0.05610957072288117, 0.07193817129339074, 0.0035416179293233895]","[-1.57627737, 0.03669863, -1.65376179]",HourM,normal,TRUE,FALSE,med
"[0.04492385452782547, -0.008266089016236787, 0.074586850953451]","[-0.032969346954485904, 0.08046339904461718, -0.013542045462683472]","[-1.67696153, -0.0578853, -1.65224954]",HourM,normal,TRUE,FALSE,med
"[0.05230501416822323, -0.005880822148382356, 0.074586850953451]","[-0.04094844156775983, 0.07869095681900812, 0.009531040238949549]","[-1.54955368, -0.06604433, -1.65980038]",HourM,normal,TRUE,FALSE,med
"[-0.026849922056512036, -0.0034711752299441956, 0.07486541832043578]","[0.0436471818393669, 0.07026316824764772, 0.008502840083170416]","[-1.61696312, -0.09667166, -1.74097338]",HourM,normal,FALSE,TRUE,med
"[0.04903106895573429, -0.004042309623351413, 0.074586850953451]","[-0.048244682347877536, 0.07310199940241015, -0.02249720260104827]","[-1.74915396, -0.00722324, -1.54759315]",HourM,normal,TRUE,FALSE,med
"[-0.02218874231810055, -0.002492623780618368, 0.07461926008413161]","[0.060506839287812204, 0.06323795860197219, -0.014436927488647897]","[-1.72096473, -0.20933292, -1.63326747]",HourM,normal,TRUE,FALSE,med
"[0.053821749013201255, -0.005818611680662843, 0.074586850953451]","[-0.03632618776842715, 0.07989191564439918, -0.011454422697075554]","[-1.68298435, -0.09347201, -1.56475082]",HourM,normal,TRUE,FALSE,med
"[0.049334782575800214, -0.0031210091204698365, 0.074586850953451]","[-0.044300100544797646, 0.07182053541510039, -0.032100108670043925]","[-1.79620792, -0.02728551, -1.57362914]",HourM,normal,TRUE,FALSE,med
"[0.06252381156076986, -0.0015054310021197365, 0.074586850953451]","[-0.04413358882917298, 0.07689836071360039, -0.007686079977415373]","[-1.64451379, -0.09718032, -1.64919268]",HourM,normal,TRUE,FALSE,med
"[0.058165061432406386, 0.0028085812149221817, 0.074586850953451]","[-0.056065532834453626, 0.06744138795703192, -0.015348659902944508]","[-1.682434, -0.00571499, -1.65444748]",HourM,normal,TRUE,FALSE,med
