obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,controller_a_success,difficulty
"[-0.03985553966864318, 0.00042234227515442136, 0.05498000006092132]","[0.04513651038969777, 0.06717735719796153, -0.022716846637190348]","[-1.68023046, -0.00466974, -1.73943672]",CylinderM,normal,False,True,med
"[-0.027738665855647465, 0.0005070889634255947, 0.054980000121842634]","[0.04347278017302218, 0.06612790848232294, -0.013593834299645712]","[-1.64482468, -0.06307108, -1.81411005]",CylinderM,normal,False,True,med
"[-0.026787734976901477, -0.008251565371232086, 0.054980000121842634]","[0.04192720371913333, 0.07498770841455629, -0.016925375363582067]","[-1.6132518, -0.07785803, -1.60624076]",CylinderM,normal,False,True,med
"[-0.03754845794397233, 0.0004529383866376792, 0.054980000121842634]","[0.04966835679451928, 0.06441927733797263, -0.02943773856218061]","[-1.69417104, -0.05814004, -1.63232662]",CylinderM,normal,False,True,med
"[0.040546082736654276, 0.0034259624830048968, 0.054980000121842634]","[-0.044587860184588116, 0.06527597084716479, -0.014873086954128333]","[-1.58329205, 0.0268932, -1.62080708]",CylinderM,normal,False,True,med
"[0.00984959704219893, -0.0042333377005830414, 0.054980000121842634]","[0.03729483865787419, 0.070845578661324, -0.007175330500093559]","[-1.59714787, -0.24347431, -1.79451531]",CylinderM,normal,False,True,med
"[0.03660667340504148, -0.007434949044994717, 0.054980000121842634]","[-0.025855132537890124, 0.07562463003673389, -0.038150935819685136]","[-1.69074638, -0.02270245, -1.75486748]",CylinderM,normal,False,True,med
"[-0.019789829553744052, -0.009047958840284634, 0.054980000121842634]","[0.02828533816942336, 0.0768123570382095, -0.02324709434262454]","[-1.61661485, -0.06110074, -1.43064634]",CylinderM,normal,False,True,med
"[-0.0415552622227298, -0.007006983026809518, 0.05498000006092132]","[0.035268931624420026, 0.07518687208873932, -0.035622363565329745]","[-1.72473231, 0.05441283, -1.67095219]",CylinderM,normal,False,True,med
"[-0.004883034796568319, -0.0024196073396730603, 0.05496381967878507]","[0.036948926209004154, 0.06747648285242959, -0.023378321514059493]","[-1.69985507, -0.12766166, -1.89124753]",CylinderM,normal,False,True,med
"[0.05216099748440939, 0.0034812085312639135, 0.054980000121842634]","[-0.03796377028277856, 0.06914356872266152, -0.02132050020140132]","[-1.60464945, -0.06653981, -1.69660032]",CylinderM,normal,False,True,med
"[0.055907408062783104, -0.0005785268167657629, 0.054980000121842634]","[-0.033476669613567385, 0.07633279519917457, 0.0014903173887650728]","[-1.50346595, -0.12208811, -1.57863989]",CylinderM,normal,False,True,med
"[0.06241077145684079, 0.002371923971692718, 0.054980000121842634]","[-0.0436451843272961, 0.07285366345815104, -0.014664577381790122]","[-1.61443782, -0.11159605, -1.48952026]",CylinderM,normal,False,True,med
"[-0.03238944788169436, -0.007019942760252248, 0.054980000121842634]","[0.025363925251112314, 0.07694125176545252, -0.023318477776465184]","[-1.63271304, 0.03137268, -1.51893446]",CylinderM,normal,False,True,med
"[0.02873313708363593, 0.003826749618185659, 0.054980000121842634]","[-0.04587434080620231, 0.060539515312651004, -0.027982178020013675]","[-1.65146158, 0.11022494, -1.64337841]",CylinderM,normal,False,True,med
"[-0.03294489605360866, 0.00021657308860385018, 0.054980000121842634]","[0.041453948451671246, 0.068302907718384, -0.0023804248328417998]","[-1.55806976, -0.04339525, -1.71053709]",CylinderM,normal,False,True,med
"[-0.0326964142189747, 0.0021479807070470197, 0.054980000121842634]","[0.04054210973923967, 0.06574628889799933, -0.01668987547265974]","[-1.65556201, -0.01710273, -1.79931762]",CylinderM,normal,False,True,med
"[0.06333910802725798, -0.007253647437425172, 0.054980000121842634]","[-0.024593314468137596, 0.07883659958590064, -0.05403938399051668]","[-1.80222356, -0.19875463, -1.60782096]",CylinderM,normal,False,True,med
"[0.03551735008968565, 0.0006792748710089001, 0.054980000121842634]","[-0.03954049637310453, 0.06847686422052442, -0.010418210029475683]","[-1.54291199, 0.02799844, -1.69557094]",CylinderM,normal,False,True,med
"[0.05130207867056272, -0.0008923997913920069, 0.054980000121842634]","[-0.027687129579418865, 0.07083161524177252, -0.04467538203948809]","[-1.74596559, -0.1086486, -1.66774604]",CylinderM,normal,False,True,med
"[-0.01476658542611994, 0.0010325570119155076, 0.054980000121842634]","[0.05359916865195116, 0.05839726229079141, -0.033547954707955914]","[-1.72437159, -0.20884337, -1.6498193]",CylinderM,normal,False,True,med
"[-0.042266962106252304, 0.008967362615138377, 0.05498000006092132]","[0.05396891948044017, 0.056188915124543715, -0.024816038263274436]","[-1.66973531, -0.06264721, -1.61664017]",CylinderM,normal,False,True,med
"[-0.03097088815985006, -0.001177670227110131, 0.05498000006092132]","[0.04875031455881834, 0.06742140216726769, -0.0061784613360219435]","[-1.58186823, -0.09239622, -1.70036027]",CylinderM,normal,False,True,med
"[0.02728134446435706, -0.009750328452020453, 0.054980000121842634]","[-0.014955875423410548, 0.0799325871356088, -0.023663673324045086]","[-1.61470064, -0.03420914, -1.84460225]",CylinderM,normal,False,True,med
"[0.04047696365347864, 0.015347744986097894, 0.05496465787950852]","[-0.04603612951796079, 0.04927212853452384, -0.0370230993303834]","[-1.6746564, 0.07348859, -1.76487871]",CylinderM,normal,False,True,med
"[-0.04875872571877247, 0.009583932250839826, 0.054980949208033106]","[0.050634305521452, 0.058576087374363206, -0.02336398874596802]","[-1.69999174, 0.01958312, -1.75598716]",CylinderM,normal,False,True,med
"[-0.030124018653662467, 0.004802325859805627, 0.054980000121842634]","[0.04554827535039134, 0.062130550916650845, -0.002585725270777507]","[-1.56513425, -0.08350622, -1.72224145]",CylinderM,normal,False,True,med
"[-0.031086713467262564, -0.007006773045154797, 0.054980000121842634]","[0.0355583065002234, 0.07644792760476708, -0.004389811743368251]","[-1.53930329, -0.0238393, -1.57463834]",CylinderM,normal,False,True,med
"[-0.04666452145065446, 0.0019097676164210814, 0.054980000121842634]","[0.05100786392790295, 0.06615029601488988, -0.019275784328938162]","[-1.62753266, -0.02186308, -1.59494862]",CylinderM,normal,False,True,med
"[0.07108912206649001, -0.008840400524359901, 0.05498000006092132]","[-0.016704211470570267, 0.08487012459587463, -0.05069063428534047]","[-1.7907584, -0.29821679, -1.52705935]",CylinderM,normal,False,True,med
"[0.04684922688651921, -0.00804858574876195, 0.054980000121842634]","[-0.028774120190254326, 0.07502839354930768, -0.051012161758487905]","[-1.76560672, -0.06205028, -1.70720433]",CylinderM,normal,False,True,med
"[-0.040273801203250165, 0.011173211645699722, 0.0549817126915863]","[0.04696607921323422, 0.05740371696811094, -0.0017852698462910033]","[-1.58135886, -0.03043364, -1.79540436]",CylinderM,normal,False,True,med
"[0.04360202199375751, -0.0033785876067980117, 0.054980000121842634]","[-0.028914409261739868, 0.07417251608750763, -0.02969613387480513]","[-1.64351928, -0.05245956, -1.76033885]",CylinderM,normal,False,True,med
"[-0.03974993393643847, 0.003259240544591014, 0.054980000121842634]","[0.04286176291172464, 0.06629910247890942, -0.002724966700137996]","[-1.51907362, -0.01799692, -1.53684891]",CylinderM,normal,False,True,med
"[-0.04736218662494723, 0.003864998844252854, 0.054980000121842634]","[0.0500900993666393, 0.06531677865632568, -0.011414938392355758]","[-1.59847987, -0.00959059, -1.64896201]",CylinderM,normal,False,True,med
"[-0.04668523519548872, 0.0040348803167418665, 0.054980000121842634]","[0.0487831765882324, 0.06518783340636461, -0.013462378549402975]","[-1.60762238, -0.00581293, -1.64184695]",CylinderM,normal,False,True,med
"[-0.026197414353258848, -0.0034785950048726927, 0.054980000121842634]","[0.043762811930665106, 0.06928509933825107, -0.020023615767735474]","[-1.66637639, -0.07216339, -1.75963272]",CylinderM,normal,False,True,med
"[0.05039553219865961, 0.0015305723723002427, 0.054980000121842634]","[-0.031403457018374395, 0.06865811241762657, -0.039934000744622535]","[-1.71290766, -0.07990635, -1.69897372]",CylinderM,normal,False,True,med
"[-0.030380395154406402, 0.0044548190824933425, 0.054980000121842634]","[0.05250815833130108, 0.06030822486990065, -0.00925511755069591]","[-1.60106045, -0.1189184, -1.69575298]",CylinderM,normal,False,True,med
"[0.03611786929306279, -0.006885063555702266, 0.054980000121842634]","[-0.030354706457697788, 0.07292731069606262, -0.04421871388138289]","[-1.74442521, -0.01897016, -1.62377786]",CylinderM,normal,False,True,med
"[-0.020701667130927214, -0.008099940278931057, 0.054980000121842634]","[0.042402636586933634, 0.07458812149800356, -0.006925659875611546]","[-1.57386829, -0.11168373, -1.66774994]",CylinderM,normal,False,True,med
"[0.06058650325075601, 4.3773127410689125e-05, 0.054980000121842634]","[-0.019514108706248152, 0.07525705429395337, -0.038243532257905374]","[-1.69338624, -0.1779957, -1.81653355]",CylinderM,normal,False,True,med
"[-0.0397893450532235, 0.007984636492229373, 0.054980000121842634]","[0.04814175457257625, 0.05970888605112946, -0.01274045218563026]","[-1.63106145, -0.03213247, -1.74211716]",CylinderM,normal,False,True,med
"[-0.011484629455866561, -0.004206051382370841, 0.05493952516017913]","[0.04080224319085587, 0.06907058815217154, -0.02102591312945396]","[-1.68234181, -0.12427091, -1.83348994]",CylinderM,normal,False,True,med
"[0.0467947545380778, 0.0037622697082525186, 0.054980000121842634]","[-0.033959551513702384, 0.0658155565833452, -0.035968068510877825]","[-1.68620941, -0.04554465, -1.71677597]",CylinderM,normal,False,True,med
"[0.05768532744341798, 0.0005318719549090704, 0.05498000006092132]","[-0.032002060755036664, 0.06966218579118605, -0.04839782525236209]","[-1.76188541, -0.11423414, -1.68819251]",CylinderM,normal,False,True,med
"[-0.030966912649954763, 0.003138721571575292, 0.054980000121842634]","[0.04974374706198264, 0.06224529643693218, -0.014302285392703128]","[-1.61925503, -0.09859311, -1.66618122]",CylinderM,normal,False,True,med
"[0.04832500430043349, -0.007088316220565773, 0.054980000121842634]","[-0.02410988892600349, 0.08196632557130011, -0.0036828802551135634]","[-1.52006132, -0.12611829, -1.68470033]",CylinderM,normal,False,True,med
"[-0.05060478082859431, 0.0030657622266723862, 0.054980000121842634]","[0.049644846830054504, 0.06621603881766042, -0.021411248988149074]","[-1.64420914, 0.0105204, -1.61059372]",CylinderM,normal,False,True,med
"[-0.02816047874125502, 0.0073570364814092215, 0.05497918152521024]","[0.051644591510127, 0.05719718564829255, -0.009226925389596095]","[-1.59574623, -0.13054429, -1.67849063]",CylinderM,normal,False,True,med
"[-0.036931112199196425, -0.00472204783279083, 0.05498000006092132]","[0.040738798030746357, 0.06863129568778409, -0.04501032035492964]","[-1.7781234, 0.000272178737, -1.65347475]",CylinderM,normal,False,True,med
"[0.042019015452437, -0.004868652272914382, 0.054980000121842634]","[-0.03841460291411333, 0.07594306501736384, 0.0002958127043509815]","[-1.51559449, -0.01942147, -1.55777987]",CylinderM,normal,False,True,med
"[-0.04019376940099403, -0.0016515351391475528, 0.054980000121842634]","[0.04284569483883067, 0.06376778486717276, -0.051869057159965856]","[-1.81811943, 0.0048932, -1.63656867]",CylinderM,normal,False,True,med
"[0.05566434081474858, 0.008121760179061936, 0.054980000121842634]","[-0.039172178639714325, 0.06488729022287833, -0.025083873282693084]","[-1.62370063, -0.07760418, -1.70790872]",CylinderM,normal,False,True,med
"[0.06327464048859884, -0.0093896613429292, 0.05498000006092132]","[-0.02417760732870973, 0.08514476576535143, -0.03625829628548591]","[-1.70743038, -0.20325798, -1.57651164]",CylinderM,normal,False,True,med
"[0.057650444663586264, 0.0030484323026065017, 0.054980000121842634]","[-0.0320256781650049, 0.07247340774495323, -0.020538229766725778]","[-1.60219824, -0.12861662, -1.70783737]",CylinderM,normal,False,True,med
"[0.06744765979411016, -0.003349807812018663, 0.054980000121842634]","[-0.019097525824708417, 0.08361583291278829, -0.020569613188605278]","[-1.60974487, -0.24081404, -1.71775218]",CylinderM,normal,False,True,med
"[-0.04520315626730919, -0.0019309596792945983, 0.054980000121842634]","[0.04911635355837544, 0.07057028938095476, -0.015255498347271012]","[-1.61202188, -0.01662739, -1.62531421]",CylinderM,normal,False,True,med
"[0.05358573948706141, 0.007846374181562399, 0.054980000121842634]","[-0.046629900771879375, 0.06330666878212492, -0.02018240981444412]","[-1.60957693, -0.03324865, -1.63630348]",CylinderM,normal,False,True,med
"[-0.019282531386222303, 0.007518339041638589, 0.054980000121842634]","[0.04681613630567119, 0.057321196605151684, -0.006494792460545934]","[-1.59311085, -0.1515533, -1.73955995]",CylinderM,normal,False,True,med
"[-0.028480462850991227, -0.0003015940438845017, 0.054980000121842634]","[0.05621961676746904, 0.06361754157400033, -0.011166106069368473]","[-1.59459322, -0.15195115, -1.63422618]",CylinderM,normal,False,True,med
"[-0.03974464950331762, -0.007877610668125498, 0.05498000006092132]","[0.039888962821771956, 0.07643395721981096, -0.0252479780101437]","[-1.67682364, 0.01879442, -1.70185625]",CylinderM,normal,False,True,med
"[-0.046176275197213984, -0.003010112447058575, 0.05498000006092132]","[0.04465034860009826, 0.07190765222685909, -0.02548486764544876]","[-1.66822471, 0.01747058, -1.63210597]",CylinderM,normal,False,True,med
"[-0.051475826590182745, -0.006899451070870723, 0.054980000121842634]","[0.042176196579424834, 0.07946241689679413, -0.0038604348090917912]","[-1.5458096, 0.05052561, -1.61563933]",CylinderM,normal,False,True,med
"[-0.03702222450385713, 0.000706182483975421, 0.054980000121842634]","[0.03101436522125566, 0.0698549958012219, -0.017770316243931272]","[-1.5888952, 0.02224308, -1.4427115]",CylinderM,normal,False,True,med
"[0.040079110338833185, -0.009661112748694902, 0.054980000121842634]","[-0.02117049724932404, 0.07744944679214343, -0.04583409337624211]","[-1.75232281, -0.08707015, -1.63052875]",CylinderM,normal,False,True,med
"[-0.005173269484371645, -0.007632761176390458, 0.054980000121842634]","[0.0483274149118905, 0.0697075376858897, -0.02666559671381107]","[-1.66960294, -0.22815491, -1.61719419]",CylinderM,normal,False,True,med
"[-0.051309964407395554, 0.004441569455713688, 0.054980000121842634]","[0.0463160227636569, 0.06271701769522667, -0.039820964502949495]","[-1.77963763, 0.06898615, -1.72826541]",CylinderM,normal,False,True,med
"[0.05767109702030712, -0.00953945162119584, 0.054980000121842634]","[-0.00811549526607152, 0.08333264920909549, -0.04377626110381416]","[-1.73017204, -0.20462082, -1.82289658]",CylinderM,normal,False,True,med
"[-0.00844505348312195, -0.0008035970042293119, 0.054980000121842634]","[0.04147956669206403, 0.06572592520480261, -0.016421960096653393]","[-1.65380356, -0.15878755, -1.7988595]",CylinderM,normal,False,True,med
"[-0.018723320211650997, -0.006291591108411034, 0.054980000121842634]","[0.04883492453083102, 0.07038329752540898, -0.015514901058016629]","[-1.62070287, -0.15588285, -1.65781397]",CylinderM,normal,False,True,med
"[-0.01910219337139158, -0.008222673174741653, 0.054980000121842634]","[0.04029492325152523, 0.07431474189244137, -0.017482561808294855]","[-1.64358357, -0.09491143, -1.74168862]",CylinderM,normal,False,True,med
"[-0.043496501478847475, -0.0008019878159044981, 0.054980000121842634]","[0.045545621554107164, 0.07006490426920833, -0.013860282981005334]","[-1.62339422, 0.00140127746, -1.70687912]",CylinderM,normal,False,True,med
"[0.05811819811941038, -0.0024140447042818374, 0.054980000121842634]","[-0.032193200208739337, 0.0756338324668455, -0.03556491472609935]","[-1.6880613, -0.12078202, -1.68428987]",CylinderM,normal,False,True,med
"[-0.04602851034495582, 0.0038620556191883417, 0.054980000121842634]","[0.046974978602216805, 0.06619210571473734, -0.0012119743654412495]","[-1.57025132, 0.0010560135, -1.76651216]",CylinderM,normal,False,True,med
"[-0.03456833613948544, 0.006836187437174743, 0.054980000121842634]","[0.053201100219600464, 0.057970211055903574, -0.015649388980588305]","[-1.62477332, -0.10129824, -1.64879365]",CylinderM,normal,False,True,med
"[-0.016729978382908392, 0.003892495954658806, 0.05496138915919932]","[0.04858126593496027, 0.059422715037020554, -0.0183987495145543]","[-1.67243438, -0.15606599, -1.78380693]",CylinderM,normal,False,True,med
"[0.052550179499294775, -0.005334196981838592, 0.054980000121842634]","[-0.026620749694396324, 0.07782596041991632, -0.03509425325913297]","[-1.70226639, -0.13659603, -1.58819328]",CylinderM,normal,False,True,med
"[-0.02439039623907329, -0.009857516890221941, 0.054980000121842634]","[0.027521833388397452, 0.0791414465072648, -0.014744709083650321]","[-1.62317741, 0.00373988, -1.78871278]",CylinderM,normal,False,True,med
"[0.0420218707349696, 0.010275984219787869, 0.054980000121842634]","[-0.043935914026510564, 0.058831661453515, -0.015689521968172106]","[-1.56892947, 0.0208176, -1.69549503]",CylinderM,normal,False,True,med
"[-0.030132825153793792, -0.009700369539307632, 0.054980000121842634]","[0.03681560393735775, 0.07501669624268319, -0.037632793820417815]","[-1.74125467, -0.00544385, -1.71229352]",CylinderM,normal,False,True,med
"[-0.029070920620530977, 0.004050558832842518, 0.05496723521667163]","[0.049413556764269055, 0.060423858318694415, -0.020644025224224406]","[-1.64648108, -0.10971016, -1.63364666]",CylinderM,normal,False,True,med
"[-0.04040288162019861, -0.0031405108426622976, 0.054980000121842634]","[0.04129621950197081, 0.07323744615903835, -0.00027664480197100647]","[-1.55020224, -0.00194192, -1.72574242]",CylinderM,normal,False,True,med
"[-0.050175867423777956, -0.0008689682533309195, 0.05498000006092132]","[0.04539427539969104, 0.072003037013904, -0.012410963948696854]","[-1.60681901, 0.034575, -1.67185259]",CylinderM,normal,False,True,med
"[-0.04227239513641605, -0.004862398814201825, 0.05498000006092132]","[0.03892248269267655, 0.07462025543539241, -0.0216804037935055]","[-1.67029119, 0.04472606, -1.76343319]",CylinderM,normal,False,True,med
"[0.05020654836379462, -0.004400654619214713, 0.054980000121842634]","[-0.020081246371029822, 0.07114741541761858, -0.05843999274267982]","[-1.82111227, -0.1319464, -1.68491675]",CylinderM,normal,False,True,med
"[-0.013874813514085201, 0.0005671931581203932, 0.054980000121842634]","[0.039555133921340684, 0.06550968650443047, -0.01135607072221968]","[-1.62481934, -0.12431343, -1.80132194]",CylinderM,normal,False,True,med
"[-0.022801743526672046, -0.0012127761412002282, 0.054980000121842634]","[0.045063712976831254, 0.06703169921800894, -0.00977780071610392]","[-1.60374714, -0.11335757, -1.72038165]",CylinderM,normal,False,True,med
"[0.05879975643103538, 0.0014097696296980827, 0.054980000121842634]","[-0.03809456620791188, 0.0728182165395535, -0.024223167923608638]","[-1.63965043, -0.10963085, -1.61074894]",CylinderM,normal,False,True,med
"[0.058354271889440444, 0.005385485743779145, 0.05498000006092132]","[-0.04207330696786528, 0.06762225972499812, -0.026157135286307077]","[-1.64799241, -0.08506563, -1.62463542]",CylinderM,normal,False,True,med
"[0.05592926928468217, -0.0024334334638217384, 0.054980000121842634]","[-0.03334808892694894, 0.07058272893144746, -0.0528810002001629]","[-1.78811649, -0.0995328, -1.6649902]",CylinderM,normal,False,True,med
"[-0.024078265625513542, -0.00021744119666306132, 0.054946813917867425]","[0.05520545911527462, 0.06218420070228585, -0.021732841476895644]","[-1.64614722, -0.17151808, -1.61203324]",CylinderM,normal,False,True,med
"[0.04385719918967748, 0.00042480601215698084, 0.054980000121842634]","[-0.03430817412601302, 0.070333994997109, -0.024122190002508558]","[-1.61711714, -0.03523391, -1.72080851]",CylinderM,normal,False,True,med
"[-0.043906553414187394, 0.0007831208138155956, 0.054980000121842634]","[0.04637837439065849, 0.06757310613389599, -0.021723028846114514]","[-1.65546582, -0.00273071, -1.65482136]",CylinderM,normal,False,True,med
"[-0.033653067605773156, -0.0017079450003717146, 0.054980000121842634]","[0.046368570344169295, 0.069171113448679, 0.002559379377126327]","[-1.49634334, -0.07019566, -1.55859203]",CylinderM,normal,False,True,med
"[-0.02121900611343363, -0.004942318027955956, 0.054980000121842634]","[0.03561413771081437, 0.07235743687525448, -0.015488125350056359]","[-1.63403672, -0.05854509, -1.76553906]",CylinderM,normal,False,True,med
"[-0.008251473631066023, -0.006616792405514859, 0.054889523895064796]","[0.045664280042196914, 0.071269235033965, -0.007786018956345896]","[-1.58647178, -0.19562686, -1.69615533]",CylinderM,normal,False,True,med
"[-0.04983785105879304, -0.009886054632677645, 0.054980000121842634]","[0.03144490492241177, 0.08405748404069002, 0.001418584435730062]","[-1.52687904, 0.09585815, -1.68179585]",CylinderM,normal,False,True,med
"[0.06599018241569163, -0.009635544993455633, 0.05498000006092132]","[-0.01146695184591378, 0.08984681624066848, -0.01883293797535474]","[-1.60719296, -0.26749421, -1.69160969]",CylinderM,normal,False,True,med
"[-0.03669524691141327, 0.0012884691040544903, 0.054980000121842634]","[0.03825075458578517, 0.06738016963202939, -0.021588978981261952]","[-1.61513474, -0.0181139, -1.48748213]",CylinderM,normal,False,True,med
"[-0.011660092625638756, -0.005713839585939913, 0.054980000121842634]","[0.039458183612889955, 0.06195584704092685, -0.060069982401032215]","[-1.85919426, -0.13392067, -1.64442264]",CylinderM,normal,False,True,med
"[-0.055500123748580196, 0.005905792525218745, 0.054980000121842634]","[0.051004902807875105, 0.06571113003871634, -0.004661746444973447]","[-1.59055637, 0.03542888, -1.75363525]",CylinderM,normal,False,True,med
"[-0.04970761268399511, 0.00411330069936741, 0.054980000121842634]","[0.04745367098818945, 0.0665323798456923, -0.010001106080573943]","[-1.59969126, 0.02132752, -1.68834083]",CylinderM,normal,False,True,med
"[0.04948953603713335, 0.0003318672173342915, 0.054980000121842634]","[-0.03451609761386654, 0.07207252237211197, -0.02228596228139887]","[-1.59776504, -0.06275529, -1.76355556]",CylinderM,normal,False,True,med
"[-0.02661863882963792, 0.0042148572175884115, 0.05502953750464073]","[0.05558137039676811, 0.058417100423088814, -0.01621438862367809]","[-1.61578683, -0.16450668, -1.60791701]",CylinderM,normal,False,True,med
"[0.04636227935687523, -0.0005328156460139401, 0.054980000121842634]","[-0.031896445251406766, 0.07039711508528117, -0.0359114538683025]","[-1.70032766, -0.06750537, -1.63906326]",CylinderM,normal,False,True,med
"[0.06494580251835086, -0.009676099008839725, 0.054980000121842634]","[-0.021819008293412455, 0.08955776627305785, 0.002045725940639]","[-1.50716675, -0.22037625, -1.55322103]",CylinderM,normal,False,True,med
"[0.05948692629821279, 0.00435234257365639, 0.05498000006092132]","[-0.036282146480854774, 0.07036121707929559, -0.025550099391559444]","[-1.62814364, -0.1131623, -1.70488549]",CylinderM,normal,False,True,med
"[-0.03591893488827684, -0.007656626648414901, 0.054980000121842634]","[0.04284053168989275, 0.07563581436137277, -0.017826639530458065]","[-1.62969484, -0.02807918, -1.65698431]",CylinderM,normal,False,True,med
"[0.039591406980940935, -0.001572332552943023, 0.054980000121842634]","[-0.029841541593003014, 0.07229101043945232, -0.02289187107303342]","[-1.59908425, -0.02941546, -1.79888138]",CylinderM,normal,False,True,med
"[-0.047044700283991006, 0.0029016259059767126, 0.054980000121842634]","[0.0495766379335337, 0.0655069111273083, -0.020617842922487514]","[-1.65467013, -0.00203206, -1.66563388]",CylinderM,normal,False,True,med
"[0.05827118757943509, 0.0016258779116405252, 0.05498000006092132]","[-0.047633680266411516, 0.06898888684717273, -0.03186606378152702]","[-1.72557534, -0.08585462, -1.44029094]",CylinderM,normal,True,False,med
"[-0.00687894165372779, 0.0013065656769454146, 0.054980000121842634]","[0.03912554644368922, 0.05768796454341058, -0.04936778168679045]","[-1.83557001, -0.12027037, -1.79457156]",CylinderM,normal,False,True,med
"[-0.028951673459563697, -0.0032582099426745788, 0.054980000121842634]","[0.041884401840671534, 0.06906673561075811, -0.02666736554516371]","[-1.69701517, -0.04328779, -1.74181202]",CylinderM,normal,False,True,med
"[-0.05026053593436015, -0.006984258407163586, 0.054980000121842634]","[0.027322318397308237, 0.08189835376565084, 0.005130643368629278]","[-1.48343864, 0.12173052, -1.54132667]",CylinderM,normal,False,True,med
"[-0.022180937609055117, -0.0017968859811147595, 0.054980000121842634]","[0.05052970562458898, 0.06509778578721039, -0.02093304576540648]","[-1.67419672, -0.1356872, -1.73968802]",CylinderM,normal,False,True,med
"[-0.025185390513434415, -0.006969177674403861, 0.054980000121842634]","[0.044340892599674726, 0.06939285552847382, -0.03940104467932311]","[-1.7189866, -0.11254391, -1.53768458]",CylinderM,normal,False,True,med
"[0.045113642314618174, -0.00701165661041538, 0.054980000121842634]","[-0.028568976962951867, 0.07850642707299146, -0.027682437320245147]","[-1.64684089, -0.07398878, -1.6738257]",CylinderM,normal,False,True,med
"[0.057359625882654225, -0.003282232893536835, 0.054980000121842634]","[-0.030470675074586312, 0.07377504036570481, -0.04784717831160027]","[-1.75573974, -0.11859175, -1.68826705]",CylinderM,normal,False,True,med
"[-0.018713608644612627, -0.005819771417666882, 0.054980000121842634]","[0.04635507755591853, 0.07024527440107585, -0.018724605110499056]","[-1.6378797, -0.1408914, -1.66163913]",CylinderM,normal,False,True,med
"[0.05088217755882282, 0.0031603161306086253, 0.054980000121842634]","[-0.0355094419121323, 0.06716840057347, -0.036335706336082414]","[-1.690223, -0.06230268, -1.70106883]",CylinderM,normal,False,True,med
"[0.057958898377675205, 0.007360888387039336, 0.054980000121842634]","[-0.03748775775483424, 0.06669904284841568, -0.025380887141614877]","[-1.60712352, -0.0909424, -1.78853917]",CylinderM,normal,False,True,med
"[-0.04402176713520263, 0.0027087779844408135, 0.054980000121842634]","[0.055108289244729644, 0.061579494844718995, -0.03165790877944035]","[-1.68933476, -0.06512202, -1.56455816]",CylinderM,normal,False,True,med
"[-0.018413896751456056, 0.007835056363777524, 0.054870909204495395]","[0.04979612494124689, 0.054522438904088595, -0.0233112462494626]","[-1.62502524, -0.19506641, -1.50224068]",CylinderM,normal,False,True,med
"[-0.04529679501713407, -0.003721519929127521, 0.054980000121842634]","[0.041002745662426114, 0.07093256778405103, -0.038680145870537024]","[-1.70859454, 0.00862332, -1.49713529]",CylinderM,normal,False,True,med
"[0.04291656447113046, 0.007495300728626463, 0.054980000121842634]","[-0.03972379240967255, 0.061263005134646636, -0.028271585788840273]","[-1.63513994, 0.00495432, -1.73288585]",CylinderM,normal,False,True,med
"[-0.05689730987432333, -0.007341613542737104, 0.054980000121842634]","[0.03733447948525307, 0.08051513571172991, -0.027438661401354578]","[-1.67656325, 0.11542345, -1.64523945]",CylinderM,normal,False,True,med
"[-0.04025350039517237, 0.006268095798487108, 0.05498000006092132]","[0.05683161843852552, 0.059292485450884586, -0.004681532419846486]","[-1.5611743, -0.09375142, -1.64262143]",CylinderM,normal,False,True,med
"[-0.018543547672566687, 0.0006664181873116622, 0.05490133207085435]","[0.0482992119531217, 0.06383061425516642, -0.008045024966919188]","[-1.57862613, -0.16363475, -1.65128828]",CylinderM,normal,False,True,med
"[-0.03608566405810337, 0.008521025976472564, 0.05500658674910639]","[0.05318837134271148, 0.056712300223093065, -0.013901180882027443]","[-1.57581857, -0.10474303, -1.52133504]",CylinderM,normal,False,True,med
"[0.007946610457555476, -0.0018438657911939446, 0.054980000121842634]","[0.021978239655840528, 0.06103735187533506, -0.05917852470460836]","[-1.85567463, -0.13869091, -1.67258873]",CylinderM,normal,False,True,med
"[0.04053777731504202, 0.0006915596199450645, 0.054980000121842634]","[-0.03673283905612774, 0.06861926849407406, -0.025480581550485538]","[-1.62757938, -0.00476624, -1.69889054]",CylinderM,normal,False,True,med
"[-0.017956804563926072, -0.008390017069101498, 0.054980000121842634]","[0.042071691691008925, 0.07202326424853762, -0.0319268819252353]","[-1.71207833, -0.10823053, -1.69370076]",CylinderM,normal,False,True,med
"[-0.02555029806659337, 0.0009194814395005081, 0.054954574954966626]","[0.05325941937822676, 0.06153961359189456, -0.023861097623500922]","[-1.64353197, -0.15936621, -1.56275139]",CylinderM,normal,False,True,med
"[-0.05574520865244048, 0.0065887030887569805, 0.054980000121842634]","[0.048443384413919315, 0.06226883343310997, -0.03555657626550761]","[-1.74010942, 0.06120566, -1.6547093]",CylinderM,normal,False,True,med
"[-0.018578120736382587, 0.002248244416240936, 0.05488987335743601]","[0.05094198980227417, 0.061601954185797864, -0.0029964879187266967]","[-1.56101201, -0.18089168, -1.68476881]",CylinderM,normal,False,True,med
