obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,position-dependent_success,difficulty
"[-0.02319496457746857, 0.011795964577361793, 0.047953334346567233]","[-0.006811001257394752, 0.059713648748982884, 0.016907919647651846]",[-1.37522196  0.19264885 -1.40721571],CubeS,normal,True,True,easy
"[-0.0044229645774684296, 0.01895496457736166, 0.047953334346566796]","[-0.022867478672759324, 0.050288356006155624, -0.006646317803857748]",[-1.50801505  0.16779305 -1.54171979],CubeS,normal,True,True,easy
"[0.05705906301012815, 0.0035880772563444464, 0.04798363544580545]","[-0.06511720002808981, 0.06426107465778301, 0.008547574603838905]",[-1.4238664   0.04582717 -1.57157568],CubeS,normal,False,False,hard
"[0.031906035422531516, 0.0009169645773617859, 0.047953334346567206]","[-0.050563582277402826, 0.06556236257413926, 0.003780979986084669]",[-1.418198    0.10017769 -1.69423569],CubeS,normal,False,False,hard
"[-0.007711964577468519, 0.023603964577361747, 0.047953334346567095]","[-0.003936795662687943, 0.04712798845798309, 0.010903087592241466]",[-1.39475771  0.08395881 -1.42450013],CubeS,normal,True,True,easy
"[-0.026895964577468567, 0.015122964577361798, 0.04795333434656723]","[0.009064202900248466, 0.05611809165574097, -0.02312651537026214]",[-1.59275128  0.08301036 -1.38560461],CubeS,normal,True,True,easy
"[-0.01636796457746857, 0.03332096457736179, 0.04795333434656725]","[-0.011620079607072373, 0.03775248087415339, 0.011009722285585262]",[-1.38823117  0.19769502 -1.44565381],CubeS,normal,True,True,easy
"[0.00509355210546435, 0.03113891173891567, 0.047920244450033796]","[-0.0038335861461526594, 0.03988373069764979, 0.0033586626544519615]",[-1.43432226 -0.00618537 -1.4650928 ],CubeS,normal,True,True,easy
"[0.0011410354225315732, 0.01673496457736166, 0.04795333434656681]","[-0.032822985098829686, 0.05088329047169266, 0.000615135770765014]",[-1.48692597  0.19308474 -1.43885727],CubeS,normal,True,False,med
"[0.02580803542253173, 0.008305964577361744, 0.04795333434656689]","[-0.036077504952849705, 0.06009941887929224, 0.01462477240191022]",[-1.3812179   0.05859111 -1.5873729 ],CubeS,normal,True,False,med
"[-0.021376584040099247, 0.01822481271220216, 0.04792053052417206]","[0.009490169209946483, 0.053828958334410586, 0.0019262709597660504]",[-1.44282078  0.07516096 -1.42217688],CubeS,normal,True,True,easy
"[-0.03001196457746857, 0.02544096457736179, 0.04795333434656725]","[0.019883108925343663, 0.046871587174390716, -0.009463968926865716]",[-1.50785708  0.06005504 -1.48332073],CubeS,normal,True,True,easy
"[-0.036939964577468405, 0.01333596457736182, 0.04795333434656713]","[0.007945922214079769, 0.059217606899429634, -0.0273516300092624]",[-1.60838173  0.12598943 -1.26540647],CubeS,normal,True,True,easy
"[0.037952843681161814, 0.00021716789819771864, 0.04800174604251279]","[-0.06417229179427311, 0.06298226808658731, 0.004902672362235725]",[-1.47751104  0.14906485 -1.48559865],CubeS,normal,False,False,hard
"[0.01309103542253151, 0.02381196457736179, 0.0479533343465672]","[-0.021884566891320817, 0.04609326061637828, 0.0051403776287969865]",[-1.44612636  0.05929753 -1.43410465],CubeS,normal,True,True,easy
"[-0.0009989645774684307, 0.03235196457736166, 0.04795333434656681]","[-0.008557402846850533, 0.037933797041394976, -0.012152735751527685]",[-1.53266483  0.06770992 -1.61029848],CubeS,normal,False,True,med
"[-0.03353796457746848, 0.01705196457736179, 0.0479533343465672]","[-0.0025831727421279926, 0.05606933082608562, 0.01988838947929184]",[-1.34724954  0.23981259 -1.3919009 ],CubeS,normal,True,True,easy
"[-0.03364396457746835, 0.0014289645773616511, 0.04795333434656676]","[0.0030368412914434546, 0.07207190414681412, -0.0128263986430216]",[-1.54140213  0.15826022 -1.41322054],CubeS,normal,True,True,easy
"[-0.04431396457746848, 0.003245964577361788, 0.04795333434656721]","[0.02299881717392927, 0.07160205280950674, -0.0013606840766128949]",[-1.46067112  0.11884257 -1.4210892 ],CubeS,normal,True,True,easy
"[-0.006405964577468428, 0.02598896457736166, 0.04795333434656681]","[0.007132537000395411, 0.044950436205293404, 0.002076244752168518]",[-1.43687183 -0.00169288 -1.39768031],CubeS,normal,True,True,easy
"[-0.03648896457746844, 0.027119964577361735, 0.04795333434656706]","[0.0162285810830945, 0.04671360940928812, -0.013624011565176425]",[-1.53975169  0.12575881 -1.51471306],CubeS,normal,True,True,easy
"[-0.01720396457746857, 0.01705996457736179, 0.04795333434656725]","[0.009067643405083769, 0.05273370724107319, -0.024193719304624682]",[-1.59849271  0.02201112 -1.37388969],CubeS,normal,True,True,easy
"[0.05404003542253152, 0.009949964577361907, 0.0479533343465672]","[-0.053255169559765565, 0.06091751168703992, 0.00963417002148038]",[-1.47659992e+00  3.63253990e-04 -1.36641864e+00],CubeS,normal,True,True,easy
"[-0.03556196457746835, 0.005173964577361651, 0.04795333434656677]","[0.03491015754562852, 0.06582461081510418, 0.00041141279264045316]",[-1.45809681  0.00413591 -1.51593238],CubeS,normal,True,True,easy
"[0.004850567845011759, 0.011579507904704675, 0.04790488060497516]","[-0.0018869325425913235, 0.05717142131350387, 0.027298804924197066]",[-1.31027577  0.01230542 -1.38459176],CubeS,normal,True,True,easy
"[0.0017010354225314305, 0.02575396457736179, 0.04795333434656724]","[-0.022790231196340837, 0.04301388682365101, 0.012902515594619145]",[-1.39233382  0.1453405  -1.45618964],CubeS,normal,True,True,easy
"[-0.061575964577468355, 0.0036769645773616516, 0.047953334346566776]","[0.05565922025250555, 0.0684257178334034, -0.01587806012203916]",[-1.57476716  0.03729443 -1.61180671],CubeS,normal,True,True,easy
"[-0.014409964577468353, 0.00849196457736165, 0.04795333434656678]","[-0.0032982895401836732, 0.06293077531144296, -0.003332817482533414]",[-1.4923774   0.09795878 -1.35675599],CubeS,normal,True,True,easy
"[0.009039035422531557, 0.02240796457736174, 0.04795333434656704]","[-0.02849284118380329, 0.04593512844697849, 0.009681614015308058]",[-1.4238714   0.13014796 -1.4376122 ],CubeS,normal,True,True,easy
"[-0.06859296457746843, 0.006447964577361871, 0.04795333434656728]","[0.036026318806962054, 0.07173485426524386, -0.028359073145976726]",[-1.62244152  0.17515225 -1.517044  ],CubeS,normal,True,True,easy
"[-0.04732196457746836, 0.00353896457736165, 0.047953334346566776]","[0.019695156257758098, 0.07246735188949187, -0.00013345689311146207]",[-1.44797089  0.15592227 -1.34370531],CubeS,normal,True,True,easy
"[-0.023362964577468573, 0.028819964577361794, 0.04795333434656724]","[0.002682347424242986, 0.04392566595149716, 0.0023047213160427233]",[-1.44102913  0.1346933  -1.58616737],CubeS,normal,True,True,easy
"[-0.0033969645774684274, 0.03075096457736166, 0.0479533343465668]","[-0.01729053999697346, 0.03930584379546109, 4.817146083500347e-05]",[-1.47498131  0.13606258 -1.38844039],CubeS,normal,True,True,easy
"[-0.026421346321021926, 0.01972449705255284, 0.047921025462881774]","[-0.0039629223451458015, 0.05121612615002355, 0.02618195663062202]",[-1.30456562  0.2127915  -1.42195332],CubeS,normal,True,True,easy
"[0.0025890354225315913, 0.010706964577361885, 0.04795333434656732]","[0.0002585924283925855, 0.060188288822856435, -0.002664688904238103]",[-1.48353665 -0.01825832 -1.47273617],CubeS,normal,True,True,easy
"[-0.010645964577468442, 0.0032679645773617404, 0.04795333434656706]","[-0.022370887440812733, 0.06628616517201111, -0.00864097291356399]",[-1.52669071  0.18389513 -1.52585215],CubeS,normal,True,True,easy
"[-0.016654486496292278, 0.03222811209155627, 0.04791673218126402]","[-0.0024841562008615092, 0.03970772430498856, 0.0009968357406003464]",[-1.44987718  0.12906077 -1.36543937],CubeS,normal,True,True,easy
"[0.05749803542253151, 0.004710964577361793, 0.04795333434656721]","[-0.0553332744971637, 0.06681075048571518, -0.0035837697152536277]",[-1.44165158 -0.01303604 -1.7307203 ],CubeS,normal,False,False,hard
"[-0.008492964577468442, 0.02028796457736174, 0.04795333434656706]","[-0.009818056954194146, 0.05053019542749665, 0.00425593259260496]",[-1.4539846   0.11889441 -1.28224043],CubeS,normal,True,True,easy
"[-0.01098569093804806, 0.03951144371011829, 0.04791810505207776]","[-0.006878271775058224, 0.03183096152769136, 6.5071427877904e-05]",[-1.45452189  0.12532141 -1.40582229],CubeS,normal,True,True,easy
"[-0.03801596457746848, 0.016743964577361787, 0.0479533343465672]","[-0.0043963791872441635, 0.05803491426650631, -0.012127334603512566]",[-1.53959433  0.25041961 -1.51729394],CubeS,normal,True,True,easy
"[0.0014140354225314824, 0.038777964577361754, 0.0479533343465671]","[-0.0030582716243882967, 0.031809312121393526, -0.011437434058406186]",[-1.52968731  0.00572715 -1.49868162],CubeS,normal,True,True,easy
"[-0.017078964577468433, 0.01660696457736166, 0.04795333434656681]","[0.02078158300755404, 0.05232838184888892, -0.02260494309008764]",[-1.60608314 -0.01868157 -1.5999061 ],CubeS,normal,True,True,easy
"[-0.05188896457746844, 0.016346964577361744, 0.04795333434656706]","[0.020216724977018465, 0.06129735385703316, -0.005259979388714034]",[-1.48446953  0.18560436 -1.47351962],CubeS,normal,True,True,easy
"[-0.010205964577468352, 0.009259964577361649, 0.047953334346566776]","[-0.006578523356438201, 0.06089090501390682, -0.017712401459985146]",[-1.57034539  0.10318938 -1.61969574],CubeS,normal,True,True,easy
"[0.006067035422531483, 0.035707964577361744, 0.047953334346567095]","[-0.003157079252402011, 0.03539325213743752, -0.003495944957002068]",[-1.47707243 -0.02322809 -1.44431281],CubeS,normal,True,True,easy
"[0.0020974366484771078, 0.03090008288623865, 0.047904520363007894]","[-0.0067208249436874175, 0.03986228940760785, -0.006115640370392359]",[-1.48996757  0.03474865 -1.67274183],CubeS,normal,True,True,easy
"[-0.04040896457746844, 0.003386964577361737, 0.04795333434656705]","[0.012799701766046716, 0.07124941209685783, 0.010688923757213635]",[-1.40340028  0.16188793 -1.44383027],CubeS,normal,True,True,easy
"[0.015432578247001554, 0.02444854329501504, 0.047917831623363875]","[-0.030613110491081917, 0.043109599998379766, 0.018982471386482975]",[-1.36239829  0.11176194 -1.44765677],CubeS,normal,True,False,med
"[-0.03508796457746848, 0.005685964577361787, 0.047953334346567206]","[0.03537022092275114, 0.06507640630545244, 0.00425837680120268]",[-1.43996132e+00 -6.81346642e-04 -1.53720698e+00],CubeS,normal,True,True,easy
"[-0.030221964577468514, 0.02567296457736175, 0.047953334346567095]","[0.00739087317274249, 0.04801754746667698, -0.003227512051967011]",[-1.48148747  0.14664113 -1.6235418 ],CubeS,normal,True,True,easy
"[-0.02112496457746857, 0.0006219645773617911, 0.04795333434656725]","[-0.0037124492100685524, 0.07142013318571815, -0.00028785177810188175]",[-1.47688775  0.13698009 -1.50009067],CubeS,normal,True,True,easy
"[-0.05971296457746844, 0.0006809645773617401, 0.04795333434656706]","[0.060532045716486856, 0.06746452754727619, -0.029454263694026792]",[-1.59733179 -0.02155392 -1.45397707],CubeS,normal,True,True,easy
"[-0.04227196457746841, 0.014454964577361826, 0.047953334346567136]","[0.008649149073209864, 0.061200949165417344, -0.010577859420200095]",[-1.51851737  0.18790396 -1.38253377],CubeS,normal,True,True,easy
"[0.017777035422531555, 0.02655596457736174, 0.04795333434656706]","[-0.031025602145107592, 0.042268841578976146, -0.004134372183371022]",[-1.49689427  0.08429085 -1.5081206 ],CubeS,normal,True,False,med
"[0.02258203542253143, 0.008550964577361797, 0.04795333434656724]","[-0.037371421144815696, 0.058593995784576906, -0.01971161283627146]",[-1.61421603  0.06822413 -1.42674807],CubeS,normal,True,False,med
"[0.03603803542253159, 0.010239964577361824, 0.04795333434656713]","[-0.03205646984262194, 0.060614160512678227, 0.016875625618530968]",[-1.39066705 -0.0136206  -1.46064044],CubeS,normal,True,True,easy
"[-0.02648396457746857, 0.011421964577361795, 0.04795333434656725]","[0.031863691703781345, 0.05474382278551751, -0.03561626811079333]",[-1.66027376 -0.05198386 -1.47601036],CubeS,normal,True,True,easy
"[-0.020218964577468572, 0.015208964577361796, 0.04795333434656724]","[-0.0339659414909651, 0.05337671955573416, -0.004862134563350218]",[-1.52212307  0.32089543 -1.43522445],CubeS,normal,True,False,med
"[-0.03298996457746844, 0.02569796457736174, 0.04795333434656706]","[0.0016411124118090314, 0.048221974075375984, -0.012843508498742204]",[-1.53852494  0.18771827 -1.4221718 ],CubeS,normal,True,True,easy
"[-0.024732964577468514, 0.01713896457736175, 0.04795333434656708]","[0.0044286814757772686, 0.053595251539166784, 0.025628167947976198]",[-1.30462182  0.15307481 -1.39144623],CubeS,normal,True,True,easy
"[-0.06711496457746845, 0.01137896457736187, 0.04795333434656728]","[0.059266870842759514, 0.062361407825809206, -0.004565228633138565]",[-1.50371265  0.04672888 -1.59679186],CubeS,normal,True,True,easy
"[0.056089035422531595, 0.006176964577361821, 0.04795333434656713]","[-0.05455311966108997, 0.06472374276360227, 0.012664301422254966]",[-1.44599149 -0.00144608 -1.42002508],CubeS,normal,True,True,easy
"[0.029060035422531428, 0.019763964577361792, 0.04795333434656725]","[-0.027426325685410785, 0.05145521925544054, -0.0021136895992107836]",[-1.49710622 -0.01320057 -1.44261804],CubeS,normal,True,True,easy
"[0.01782403542253151, 0.0008609645773619042, 0.04795333434656721]","[-0.04542243405662552, 0.06505551631805881, -0.0022902149045183795]",[-1.49648385  0.15446064 -1.53093537],CubeS,normal,True,False,med
"[-0.04698096457746848, 0.0026919645773617867, 0.04795333434656721]","[0.021086993405420768, 0.07304126060519618, -0.0009860150444774398]",[-1.48948143  0.14418351 -1.66604969],CubeS,normal,True,True,easy
"[0.013197035422531558, 0.007612964577361742, 0.04795333434656706]","[-0.040505984867497236, 0.0586544373209487, 0.010525389780926927]",[-1.43587127  0.16483502 -1.4580353 ],CubeS,normal,True,False,med
"[-0.031017964577468523, 0.008175964577361746, 0.047953334346567095]","[0.012124453858065157, 0.06502163732747553, -0.003228545140627371]",[-1.47381855  0.1062598  -1.36858091],CubeS,normal,True,True,easy
"[-0.04031796457746844, 0.00692496457736174, 0.04795333434656707]","[0.019363341742245938, 0.06663918517679224, -0.017565635578937783]",[-1.54805915  0.1023708  -1.37697975],CubeS,normal,True,True,easy
"[-0.01786922359279246, 0.036534004263912, 0.04790346073769061]","[-0.007328039885181208, 0.03510966182114044, 0.009869946712592573]",[-1.39006334  0.18384431 -1.41081444],CubeS,normal,True,True,easy
"[-0.05545486544795229, -0.0016142582308697401, 0.04790505352745096]","[0.04268655424962879, 0.07585363530246754, 0.001156882806409347]",[-1.42821201  0.07388533 -1.39773241],CubeS,normal,False,False,hard
"[-0.04524496457746844, 0.00568296457736174, 0.04795333434656707]","[0.028077535580520493, 0.0686710260268835, 0.005122329040747923]",[-1.45345776  0.09528803 -1.64310334],CubeS,normal,True,True,easy
"[-0.06129196457746848, 0.007508964577361782, 0.0479533343465672]","[-0.0021868023579327614, 0.07380487693389133, -0.005023293354619695]",[-1.49788259  0.35396067 -1.65001508],CubeS,normal,True,True,easy
"[-0.012277866968580924, 0.03202677367812549, 0.04791762401816849]","[-0.0014983171093621798, 0.039331179226467713, -0.007099940284632938]",[-1.50118488  0.09068402 -1.53603674],CubeS,normal,True,True,easy
"[-0.03974496457746836, 0.005248964577361652, 0.047953334346566776]","[-0.0004571922075344431, 0.06958231651245833, 0.013113172929375524]",[-1.39753249  0.23520436 -1.43990295],CubeS,normal,True,True,easy
"[-0.0024699645774685667, 0.01931796457736179, 0.04795333434656725]","[0.012339004609813109, 0.05049870880082967, -0.014734884237891625]",[-1.54949765 -0.06637958 -1.51475756],CubeS,normal,True,True,easy
"[-0.02164796457746857, 0.019357964577361796, 0.04795333434656725]","[0.026968808716980514, 0.049942710060292037, 0.016428539571563365]",[-1.34219673 -0.02035437 -1.45594465],CubeS,normal,True,True,easy
"[-0.015369932030701831, 0.03539886360003657, 0.047921434201683745]","[-0.004140876388779569, 0.03640257784061712, -0.0006017187966000934]",[-1.45460637  0.13341663 -1.57186471],CubeS,normal,True,True,easy
"[-0.04456596457746848, 0.02712296457736179, 0.0479533343465672]","[0.013466906198512353, 0.049373159584959136, -0.008985418304399166]",[-1.51471886  0.19751133 -1.56083133],CubeS,normal,True,True,easy
"[-0.01900196457746857, 0.03214196457736179, 0.04795333434656723]","[-0.011595168527029083, 0.038436645590840784, -0.01896243000875908]",[-1.58329864  0.20221567 -1.54151077],CubeS,normal,True,True,easy
"[-0.02852696457746852, 0.02515796457736175, 0.0479533343465671]","[0.021865570495897265, 0.04520371474161164, -0.022976804424152564]",[-1.59092923  0.02825573 -1.46586861],CubeS,normal,True,True,easy
"[-0.06834912272551205, 0.0016025977815191219, 0.0479193513647058]","[0.055354866553033365, 0.07261485562185323, -0.01976011203069757]",[-1.50727545  0.05467799 -1.33225549],CubeS,normal,False,False,hard
"[0.024124839277159804, 0.025592549764138543, 0.04792147576458626]","[-0.027994702438227295, 0.044729008796656214, -0.0020971027958026412]",[-1.47395682  0.02476258 -1.55756733],CubeS,normal,True,True,easy
"[0.008662180209529496, 0.03892695067636778, 0.04791919856632564]","[-0.007874126146062537, 0.03201017307769357, -0.007302459181213342]",[-1.50728146 -0.014706   -1.40660018],CubeS,normal,True,True,easy
"[-0.006346964577468567, 0.028929964577361793, 0.04795333434656725]","[-0.00032661801106442356, 0.040674102552743764, -0.021541444820800146]",[-1.59691843  0.02488004 -1.43468564],CubeS,normal,True,True,easy
"[-0.048978964577468316, 0.015577964577361735, 0.047953334346566845]","[0.024410387071891308, 0.06069452459271239, -0.0023330501698892343]",[-1.45953381  0.14540879 -1.43808497],CubeS,normal,True,True,easy
"[0.021758035422531553, 0.01545196457736174, 0.04795333434656706]","[-0.02958967138819086, 0.053200302855294215, -0.018546339380043547]",[-1.59428569  0.03611301 -1.47445538],CubeS,normal,True,True,easy
"[0.03605903542253152, 0.007546964577361784, 0.04795333434656721]","[-0.055090593114132703, 0.05825463926532892, 0.00030417188376155417]",[-1.50057492  0.1098521  -1.46885444],CubeS,normal,True,False,med
"[-0.022072585333086828, 0.020938091080183532, 0.04790829290090455]","[0.011746002438411868, 0.05085707203123831, 0.008993526227056787]",[-1.4029049   0.06607185 -1.54146915],CubeS,normal,True,True,easy
"[-0.055940964577468354, 0.00934496457736165, 0.04795333434656679]","[0.0282885874846732, 0.06804103992415725, 0.007619888203171921]",[-1.41277433  0.16151088 -1.49913234],CubeS,normal,True,True,easy
"[0.0018670354225314347, 0.036154964577361795, 0.04795333434656725]","[-0.014989392083476076, 0.03412940199419998, -0.0011400812224651767]",[-1.46491771  0.08998026 -1.50337758],CubeS,normal,True,True,easy
"[0.06462803542253151, 0.0036229645773617402, 0.04795333434656706]","[-0.043568649087155326, 0.0735517910329269, -0.0007352243210758528]",[-1.47125355 -0.11657577 -1.59152019],CubeS,normal,True,True,easy
"[-0.04291796457746848, 0.0017299645773617845, 0.04795333434656722]","[-0.00807385746179591, 0.07187573336646903, 0.027974520435207803]",[-1.31767578  0.28631646 -1.5445231 ],CubeS,normal,True,True,easy
"[0.04709103542253165, 0.002783964577361649, 0.047953334346566776]","[-0.04831555559005956, 0.0661085176574975, 0.02405976032734683]",[-1.37972533  0.02428433 -1.41995193],CubeS,normal,True,True,easy
"[0.02612003542253163, 0.008816964577361837, 0.04795333434656717]","[-0.04746179127935751, 0.05640294620856169, 0.018647033841080195]",[-1.38573625  0.13483248 -1.48169743],CubeS,normal,True,False,med
"[0.015451035422531557, 0.012261964577361738, 0.04795333434656705]","[-0.033646671307695504, 0.055903867059243814, 0.004793492484388446]",[-1.46401501  0.11067134 -1.44487738],CubeS,normal,True,False,med
"[0.016171037814607, 0.0022251262749931815, 0.047918333816115224]","[-0.023534692654129153, 0.06723000248455187, 0.01437571930408225]",[-1.40056334  0.04619388 -1.5087281 ],CubeS,normal,True,True,easy
"[-0.05426896457746835, 0.018025964577361654, 0.047953334346566776]","[0.039149825157595824, 0.05667054559993316, 0.01316492420705765]",[-1.40314534  0.08589536 -1.65498981],CubeS,normal,True,True,easy
"[0.005254035422531573, 0.004862964577361659, 0.0479533343465668]","[-0.031422841731400836, 0.061150815892831625, 0.026925368038631596]",[-1.34129258  0.16880037 -1.4474136 ],CubeS,normal,True,True,easy
"[-0.04045596457746844, 0.001263964577361741, 0.04795333434656706]","[0.024016788524073015, 0.07239934761990767, -0.006427552235547002]",[-1.49626344  0.087983   -1.47450932],CubeS,normal,True,True,easy
"[-0.01678596457746857, 0.001833964577361796, 0.04795333434656725]","[0.01770586562928006, 0.06775018588900789, -0.02051011131565295]",[-1.55989155 -0.03052995 -1.32128247],CubeS,normal,True,True,easy
"[-0.02514296457746857, 0.0055799645773617935, 0.04795333434656725]","[-0.00437996442217858, 0.06284967683998044, -0.03824537481808299]",[-1.69251387  0.14530478 -1.45374152],CubeS,normal,True,True,easy
"[-0.0059859645774684314, 0.01426296457736166, 0.04795333434656681]","[-0.01797414632214957, 0.05484895572000266, 0.017627668224834008]",[-1.37234111  0.15549065 -1.46199473],CubeS,normal,True,True,easy
"[-0.01717796457746843, 0.017198964577361656, 0.04795333434656681]","[0.001407240489685744, 0.05462581640925553, 7.739457898478736e-05]",[-1.46341497  0.09599361 -1.55327177],CubeS,normal,True,True,easy
"[-0.02238096457746843, 0.018734964577361655, 0.0479533343465668]","[0.00749816436308413, 0.052369842456741825, -0.019786792551153926]",[-1.58624108  0.09448302 -1.59113382],CubeS,normal,True,True,easy
"[-0.013232964577468488, 0.003913964577361791, 0.04795333434656719]","[0.0025158295513715984, 0.06721057181227522, 0.008710522626610592]",[-1.4214733   0.06634227 -1.45452163],CubeS,normal,True,True,easy
"[0.002044035422531434, 0.02820296457736179, 0.04795333434656724]","[-0.025349771656974072, 0.03961079673278642, 0.01802505934117975]",[-1.36716696  0.17138061 -1.40559854],CubeS,normal,True,True,easy
"[0.002587035422531433, 0.03124596457736179, 0.04795333434656725]","[0.006213338873211202, 0.03963539084286645, 0.0030799637284934624]",[-1.42927097 -0.05641149 -1.46650936],CubeS,normal,True,True,easy
"[0.02341403542253157, 0.02161796457736166, 0.04795333434656681]","[-0.012635965204427169, 0.05053113115609334, -0.0027496645078582127]",[-1.48908457 -0.07048942 -1.43284426],CubeS,normal,True,True,easy
"[0.014342035422531556, 0.01742096457736174, 0.04795333434656706]","[-0.03219554705124234, 0.05094979786953466, 0.0007951083363090642]",[-1.49153389  0.10806191 -1.40532329],CubeS,normal,True,False,med
"[-0.04345096457746831, 0.009843964577361735, 0.047953334346566845]","[0.010957880445086284, 0.06527225883296696, -0.017464506738692997]",[-1.5678461   0.18303025 -1.52500438],CubeS,normal,True,True,easy
"[0.019556035422531568, 0.004523964577361658, 0.04795333434656681]","[-0.04178182636074307, 0.06240515344261104, -0.003066875267674596]",[-1.51109561  0.12466796 -1.47750524],CubeS,normal,True,False,med
"[-0.04881896457746844, 0.0009939645773617424, 0.04795333434656707]","[0.039307065433769404, 0.07211700153836577, -0.0043806986006639384]",[-1.46723554  0.05129343 -1.43068247],CubeS,normal,True,True,easy
"[-0.03581396457746844, 0.007120964577361741, 0.04795333434656706]","[0.03303081920696271, 0.06430760566537906, -0.00010334195809581954]",[-1.42272686  0.02201646 -1.31526361],CubeS,normal,True,True,easy
"[0.01891603542253173, 0.014144964577361743, 0.04795333434656688]","[-0.008047242021174447, 0.05757446582168494, 0.004912801034372677]",[-1.44806932 -0.059649   -1.34521632],CubeS,normal,True,True,easy
"[-0.0059629645774685654, 0.019291964577361792, 0.04795333434656723]","[0.00642353118785555, 0.05151821619360196, 0.0061335000688236465]",[-1.42501354 -0.00314187 -1.57847931],CubeS,normal,True,True,easy
"[-0.03694736238101812, 0.024486103596811724, 0.047917524856403736]","[0.028496262692318648, 0.0465217387082138, -0.02332862668247575]",[-1.59935046  0.04718881 -1.52214909],CubeS,normal,True,True,easy
"[-0.008967964577468446, 0.008258964577361742, 0.04795333434656706]","[-0.03160170140522757, 0.05890630281101249, 0.01875598886048615]",[-1.38118061  0.24756616 -1.46266737],CubeS,normal,True,False,med
"[0.007076035422531433, 0.0085829645773618, 0.04795333434656725]","[-0.03299786963403424, 0.058406544685652026, 0.016989195374247854]",[-1.39743063  0.16369162 -1.43552859],CubeS,normal,True,True,easy
"[-0.020544964577468433, 0.02671196457736166, 0.04795333434656681]","[0.027713420759656, 0.04306903990123814, -0.005053597644804212]",[-1.49337043 -0.04605103 -1.58829651],CubeS,normal,True,True,easy
"[0.02345103542253151, 0.031112964577361787, 0.047953334346567206]","[-0.020230978805331225, 0.04015961650119876, -0.008030167529048263]",[-1.51955506 -0.02678495 -1.48172544],CubeS,normal,True,True,easy
"[0.025806035422531588, 0.011948964577361883, 0.04795333434656731]","[-0.02566933746260368, 0.058874310519947695, 0.005834421472232477]",[-1.43807052e+00  2.91179593e-04 -1.53631672e+00],CubeS,normal,True,True,easy
"[-0.009974478065171209, 0.027673944247754118, 0.04790847974223611]","[0.00519619837606753, 0.04355295491188487, -0.0017777274543266971]",[-1.46668985  0.03070088 -1.53056959],CubeS,normal,True,True,easy
"[-0.04862196457746848, 0.0013139645773617833, 0.04795333434656721]","[0.009134993232771497, 0.07552015999474324, -0.009798110584070756]",[-1.520028    0.20837427 -1.42399386],CubeS,normal,True,True,easy
"[-0.05056696457746841, 0.014917964577361822, 0.04795333434656713]","[0.02751724436452456, 0.06086120028620019, -0.012756722448371812]",[-1.52887553  0.13125202 -1.49065938],CubeS,normal,True,True,easy
"[-0.04193096457746836, 0.008183964577361652, 0.047953334346566776]","[0.033102186284805546, 0.0634815347020271, -0.01979253247485767]",[-1.59466555  0.05763514 -1.62454904],CubeS,normal,True,True,easy
"[-0.012710964577468353, 0.0056469645773616515, 0.047953334346566776]","[-0.0203693463492874, 0.06448396658144963, 0.002317511446889171]",[-1.49378973  0.18718288 -1.26203506],CubeS,normal,True,True,easy
"[-0.018180727190843165, 0.031250371036789626, 0.04787113731055327]","[0.0023721467522450947, 0.040857672396116936, -0.0007665403301615054]",[-1.45759696  0.1047797  -1.50720656],CubeS,normal,True,True,easy
"[-0.05328829114767759, 0.004411368363246487, 0.04792008951358956]","[0.05148582889485045, 0.06587641032938334, -0.019830645899229938]",[-1.51563631 -0.00757783 -1.34449239],CubeS,normal,False,False,hard
"[0.06496503542253151, 0.004043964577361787, 0.047953334346567206]","[-0.06064151807961322, 0.06833935168661939, -0.001746509811704276]",[-1.50424431 -0.02572534 -1.5053872 ],CubeS,normal,True,True,easy
"[-0.021800056748616525, 0.02696112306107256, 0.047908600370858284]","[0.006162279401427009, 0.04521745723201666, 0.008465026459689048]",[-1.3972238   0.10866425 -1.43896803],CubeS,normal,True,True,easy
"[0.0008147175776671068, -0.006308257061822059, 0.04790326365090101]","[-0.0050743169621719035, 0.07434084239942815, 0.03178476565670735]",[-1.30628163  0.02186315 -1.57798096],CubeS,normal,True,True,easy
"[-0.011881964577468561, 0.006460964577361793, 0.04795333434656724]","[-0.009681584804169998, 0.06427082758899655, 0.009864563203125606]",[-1.41486903  0.12448196 -1.55546248],CubeS,normal,True,True,easy
"[-0.013927964577468404, 0.015316964577361824, 0.04795333434656713]","[0.01709552596629766, 0.05530408044931149, 0.0010864964109325095]",[-1.44125609 -0.01653198 -1.40020321],CubeS,normal,True,True,easy
"[-0.0018889751399349896, 0.03525160520950934, 0.04792125150826747]","[0.004415323890557155, 0.034684571435278255, -0.017551420850506934]",[-1.56532535 -0.03535453 -1.41966111],CubeS,normal,False,True,med
"[-0.001780964577468428, 0.031202964577361658, 0.04795333434656681]","[0.005823888157049391, 0.03962209712726204, 0.005236993964967386]",[-1.41665459 -0.02464918 -1.50559832],CubeS,normal,True,True,easy
"[-0.04762296457746844, 0.0022929645773617398, 0.04795333434656706]","[0.03408284821304313, 0.06754632015185857, -0.03831170832125208]",[-1.6535592   0.04312639 -1.40290644],CubeS,normal,True,True,easy
