obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,position-dependent_success,policy_success,difficulty
"[0.0015028175977294285, -0.004288338473744231, 0.054980000121842634]","[-0.002341070410515844, 0.07456627813973102, -0.0016837216476057112]",[-1.52227878  0.00529885 -1.65937322],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.0010661613898539264, 0.002467169233184001, 0.054980000121842634]","[0.02349705375755003, 0.06412577878740332, -0.02749037511646607]",[-1.6797455  -0.11217649 -1.66901535],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.06153681874129277, 0.002122062593664425, 0.054980000121842634]","[-0.008876015204578848, 0.07658140257427976, -0.025387273222904128]",[-1.64859308 -0.27276083 -1.68479258],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.019236117641436328, 0.023796829756073525, 0.054980000121842634]","[-0.00014770395484397375, 0.045917688838661014, -0.023826193661205246]",[-1.64900993 -0.0750441  -1.88781001],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.013655942944318248, 0.03209382751113862, 0.054980000121842634]","[-0.018034993671863522, 0.03527332323459362, -0.02723412556145692]",[-1.67190592  0.04810575 -1.67087015],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.00428426109296141, -0.008160258199387028, 0.054980000121842634]","[0.026898600329381052, 0.07545963340270093, -0.020307725985187458]",[-1.63330765 -0.15899651 -1.64137804],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.005544202840980457, 0.021047429544782125, 0.054980000121842634]","[0.029871716798975788, 0.04588101201118599, -0.014629588742476989]",[-1.62346541 -0.1393187  -1.71511385],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.029024102134681123, 0.019051620979384832, 0.054980000121842634]","[0.026429397344103735, 0.051620278100202394, -0.0059773133086285304]",[-1.5597594   0.02071741 -1.67301645],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.04455779999130316, 0.0006550440613408929, 0.054980000121842634]","[-0.03091459211828442, 0.06316129613414481, -0.05760243635010985]",[-1.81102363 -0.03478067 -1.70908135],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.004723304304613627, -0.002978233690968236, 0.054980000121842634]","[0.047328343797828125, 0.06469699941487644, -0.029204559138508106]",[-1.69267117 -0.27864303 -1.64400285],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.062041904424779554, -0.00466772958917946, 0.054980000121842634]","[-0.029871931709513303, 0.08245435011126248, -0.011354975690434158]",[-1.59023372 -0.17634881 -1.48032988],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.040692936447428066, 0.0056902013627581835, 0.054980000121842634]","[-0.005891352962050227, 0.06627695448655344, -0.03225096358797834]",[-1.69705823 -0.2005635  -1.5645194 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.045782243808880047, -0.0014438212048390412, 0.054980000121842634]","[-0.026118709314515685, 0.07310934773009159, -0.03025277337128543]",[-1.65842926 -0.08619736 -1.71252245],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.021417341572535623, 0.012385108418463764, 0.054980000121842634]","[0.03491864756901432, 0.054609903719348846, -0.018609095809396195]",[-1.58663725 -0.09586816 -1.41789754],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.002737774977826044, 0.011433930550082159, 0.054980000121842634]","[0.02555896964378202, 0.05692555669701247, -0.0036316898580735016]",[-1.55677938 -0.12965893 -1.7470203 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.01688793885436961, 0.009615876098551236, 0.054980000121842634]","[0.03561198725868306, 0.05418864454783721, -0.034617971039697444]",[-1.75573676 -0.06234451 -1.79148503],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.0462165447328183, -0.008159039693900718, 0.054980000121842634]","[-0.032994746726393284, 0.07979665302218189, -0.0231721128313958]",[-1.63729655 -0.06913898 -1.57900879],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.03274942182556228, 0.0161028178365535, 0.054980000121842634]","[0.006271895218173309, 0.05155407994174338, -0.04363862890875945]",[-1.77611601 -0.24370817 -1.56731294],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.026606453932016112, -0.00635251720050425, 0.054980000121842634]","[0.0035655226175870768, 0.07720955585520259, -0.021991127761503762]",[-1.63286046 -0.16266902 -1.56184253],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.03790820058724162, 0.01742619948388443, 0.054980000121842634]","[0.001060831235659393, 0.056191290592123896, -0.01884617340180112]",[-1.62208619 -0.24366181 -1.50736584],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.053107676925974054, -0.0017750089765345813, 0.054980000121842634]","[-0.018493952266535378, 0.07573077619493325, -0.033663156981251524]",[-1.69642077 -0.18395989 -1.59977057],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.019377814753214907, -0.009796572804259957, 0.054980000121842634]","[0.019078113681069465, 0.07953852981680101, -0.01476436397449167]",[-1.60696211  0.01341022 -1.71042222],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.03433036630397651, 0.015471982289950496, 0.054980000121842634]","[-0.004281983425983273, 0.05624172244998232, -0.02649478051290502]",[-1.66210402 -0.15523801 -1.741945  ],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.0354062299876603, -0.0039891891260233035, 0.054980000121842634]","[0.04070711627341263, 0.07174207224296916, -0.02295537183723481]",[-1.65732596 -0.01777779 -1.6545857 ],CylinderM,normal,FALSE,TRUE,FALSE,med
"[0.01768033781208464, 0.020286187718126073, 0.054980000121842634]","[-0.019077348425538928, 0.04710700383348043, -0.029717279480753853]",[-1.69663143  0.00203139 -1.53493205],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.05915207730036605, 0.0016314155436858878, 0.054980000121842634]","[-0.03409375533249949, 0.07423085991676462, -0.017874637591169466]",[-1.59910686 -0.13176702 -1.64026845],CylinderM,normal,FALSE,TRUE,FALSE,med
"[0.06530142080983743, 0.0029377794302338995, 0.054980000121842634]","[-0.028362934548139478, 0.07158517221655065, -0.04411633580936164]",[-1.71842624 -0.15451463 -1.80442626],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.06072577674807174, -0.007809366967978755, 0.054980000121842634]","[-0.011424195767387145, 0.07694156805586569, -0.06317351156863857]",[-1.8478487  -0.22904604 -1.68862135],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.03471073695719665, 0.017252878819859, 0.054980000121842634]","[-0.01262771518493621, 0.054521713583940166, -0.023941254741723095]",[-1.65360562 -0.13423942 -1.57829667],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.07967467633642877, -0.00478104362439127, 0.054980000121842634]","[-0.04799726732873224, 0.08109696002472386, -0.04217675577824784]",[-1.73027214 -0.15861595 -1.62267417],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.0033610567879481775, 0.03033956134738824, 0.054980000121842634]","[0.008303159337705101, 0.03803141602988791, -0.023149026136831397]",[-1.65842423 -0.02674619 -1.61285529],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.045424214668733115, 0.008582016320489015, 0.054980000121842634]","[0.031524824902245424, 0.06292168783673477, -0.02569700556599256]",[-1.64388174  0.06886307 -1.48524099],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.023157343768284287, 0.008396079526008725, 0.054980000121842634]","[0.04775551905668122, 0.056187300200041077, -0.013926095711131313]",[-1.61472954 -0.1376193  -1.65615154],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.01856948966482374, 0.0092440132282125, 0.054980000121842634]","[0.042913719618295335, 0.05519055386641496, -0.021943175342439475]",[-1.66004623 -0.13301868 -1.65802374],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.047273106361680806, 0.002635378918099246, 0.054980000121842634]","[-0.009891381448843217, 0.07304756304152618, -0.014045712216252317]",[-1.58528441 -0.19936564 -1.67075735],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.036407308115557625, 0.004412195862008343, 0.054980000121842634]","[-0.024623182466750555, 0.061583941890906435, -0.04709347315786777]",[-1.75320326 -0.02322142 -1.74545253],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.002305508732562314, 0.009441336415884585, 0.054980000121842634]","[0.014024610096057136, 0.05996372999741103, -0.010944874992292214]",[-1.5808841  -0.06283527 -1.65917308],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.046889609479800184, -0.005697582852474533, 0.054980000121842634]","[0.06467513726209846, 0.07028069738384268, 0.010334453193307752]",[-1.47191233 -0.09890899 -1.60735695],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.022352942616577935, -0.003267461384958848, 0.054980000121842634]","[-0.022324052843864302, 0.07186819163576891, -0.024915665339857722]",[-1.65409664 -0.00470646 -1.53808491],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.01796823434793009, 0.029022254772251257, 0.054980000121842634]","[-0.004626308676725338, 0.03966991036266283, -0.028341287852849506]",[-1.68872102 -0.08106177 -1.61479042],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.03217642724890832, 0.006880052637602782, 0.054980000121842634]","[0.005114965191602511, 0.06558667731011572, -0.016049016325190908]",[-1.60318677 -0.21382891 -1.56536262],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.008023420536438165, -0.005758595021178249, 0.054980000121842634]","[0.019014684181659868, 0.07468470307405012, -0.014464077389488537]",[-1.60307163 -0.05047838 -1.67761773],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.019930726396606948, 0.02791342617179342, 0.054980000121842634]","[0.02822750969234641, 0.039852989479014334, -0.019581252047063624]",[-1.62842603 -0.05699587 -1.55603838],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.05122044302257182, 0.008983139146902162, 0.054980000121842634]","[-0.032788885784825056, 0.06421243393353683, -0.023532821948927113]",[-1.66020934 -0.11662103 -1.50463398],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.04032196663758156, 0.0054601399336183624, 0.054980000121842634]","[0.04753973393004895, 0.05686575566451822, -0.04576454334246747]",[-1.79352253 -0.02501551 -1.63491507],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.03874230283027949, 0.0014907179402748648, 0.054980000121842634]","[-0.012817651967020213, 0.0721461798188146, -0.011557819128052767]",[-1.56970537 -0.13751866 -1.67045112],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.07863506249484074, -0.006414846123638403, 0.054980000121842634]","[-0.05311349118610664, 0.08494145919115778, -0.014809755189523453]",[-1.5761675  -0.12933135 -1.63408047],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.013552801251073967, -0.004201432384273525, 0.054980000121842634]","[0.05445109159475353, 0.06407587591470909, -0.030904539477179666]",[-1.71156414 -0.36036212 -1.6703038 ],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.06640633127032702, -0.0034974272123951882, 0.054980000121842634]","[-0.05202472602125266, 0.07606546745490353, -0.029372652706476966]",[-1.63240911 -0.0582748  -1.71307374],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.06906563173239563, -0.005807492659336324, 0.054980000121842634]","[-0.058683515352320956, 0.0764025576388015, -0.03483380174503193]",[-1.69279934 -0.0503575  -1.60251171],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.001163962876379026, 0.030829826754770598, 0.054980000121842634]","[0.01241633934720042, 0.03666158789802402, -0.026417512098899046]",[-1.68350885 -0.08119623 -1.63238538],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.004544303908610213, 0.02627471710386481, 0.054980000121842634]","[0.02322109795578816, 0.04033268019226252, -0.024931016283136195]",[-1.68375774 -0.16133172 -1.69831569],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.014052853860188012, 0.017629716214045136, 0.054980000121842634]","[0.030176426972538237, 0.04922131420548708, -0.020202091813887157]",[-1.63388652 -0.09865753 -1.58526074],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.024580546591443892, -0.0037635443456143394, 0.054980000121842634]","[0.04333070839132577, 0.07039940785267305, -0.0077668047077492225]",[-1.59238002 -0.09350041 -1.72628826],CylinderM,normal,FALSE,FALSE,TRUE,med
"[-0.020754437890127923, -0.006918386038146891, 0.054980000121842634]","[0.0335580230419837, 0.07511591869360294, -0.009152150809440873]",[-1.55932311 -0.07000187 -1.54474181],CylinderM,normal,FALSE,FALSE,TRUE,med
"[0.002442957873684831, 0.009077199124944393, 0.054760333443787786]","[0.031123198762333437, 0.05634489541030296, -0.026353304846063255]",[-1.69302897 -0.16968711 -1.7469884 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.0033754893201142604, -0.0025125154543176945, 0.054980000121842634]","[0.014090005774611433, 0.07092674239758809, -0.02231085488594655]",[-1.63681294 -0.09521088 -1.57984312],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.019294427937769313, 0.0015995324677946445, 0.054980000121842634]","[0.03019445725168577, 0.06497152163047011, -0.027943506082989518]",[-1.67937989 -0.05228117 -1.6303799 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.0007436931399376655, 0.010416744653944564, 0.054980000121842634]","[0.005008982680538426, 0.05771137425770719, -0.026747242994558565]",[-1.66780121 -0.02384256 -1.58071921],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.049143064050633116, -0.0016832191980874767, 0.054980000121842634]","[-0.04039137671295989, 0.07360960706043446, -0.013728006492945116]",[-1.59647497 -0.05060921 -1.53708914],CylinderM,normal,FALSE,TRUE,FALSE,med
"[-0.03510106404571001, -0.00333637873561396, 0.054980000121842634]","[0.041536453364419294, 0.07115767033171917, -0.02023636292370446]",[-1.66820648 -0.00826136 -1.77396728],CylinderM,normal,FALSE,FALSE,TRUE,med
"[0.06851020060785118, -0.007337498366941909, 0.054980000121842634]","[-0.04777398475014204, 0.08339176301561244, -0.014657239098109766]",[-1.55633268 -0.10040695 -1.71358954],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.003525309630833636, 0.01745628602837823, 0.054980000121842634]","[0.0071238553099658795, 0.05058521993075842, -0.026516051411457374]",[-1.67057033 -0.06526287 -1.57688314],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.0068434977530543225, 0.017530038262688393, 0.054876137818230225]","[0.033416805731856694, 0.04840011969610036, -0.018622373065237105]",[-1.61655646 -0.16787684 -1.55063476],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.01745504608183069, -0.0011726392103219027, 0.054980000121842634]","[-0.045408396614333185, 0.06389191849351178, -0.030601608277578483]",[-1.70206607  0.14419456 -1.49284846],CylinderM,normal,TRUE,FALSE,FALSE,med
"[-0.006092392952325127, 0.025765951445112338, 0.054980000121842634]","[0.008837577179050022, 0.044008515529234744, -0.011709387561421605]",[-1.58517887 -0.0088191  -1.68458661],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.008180426790260237, 0.028355280633404225, 0.054980000121842634]","[0.013954823209079925, 0.040333647274437556, -0.01940809362285502]",[-1.64514985 -0.12153719 -1.75700845],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.0006293002469203756, -0.0016028030656815581, 0.054980000121842634]","[0.015744323261421497, 0.0698176933975104, -0.022500309415941167]",[-1.63991965 -0.08028647 -1.59918283],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.001252185287563358, 0.018077595678568488, 0.054980000121842634]","[0.014034642559020625, 0.049121401165896916, -0.028502945215022037]",[-1.69853093 -0.03687587 -1.8022044 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.02389819481483095, 0.015255750639328833, 0.054980000121842634]","[-0.0010799901512425665, 0.05612423964870844, -0.01489759821887797]",[-1.59777143 -0.13523276 -1.60003136],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.017191345858391334, -0.005792455339225257, 0.054980000121842634]","[0.011515515199165865, 0.07488531744375726, -0.0246529416962867]",[-1.65794469 -0.12523706 -1.78735896],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.02213095875418712, 0.011808016256514717, 0.054980000121842634]","[0.02259745593713949, 0.05844821101822663, -0.001205951216747006]",[-1.51652862 -0.00274411 -1.57415076],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.05074731980612818, -0.006120872277929486, 0.054980000121842634]","[-0.040977880845736225, 0.07880026322282296, -0.0003461948136335921]",[-1.50253365 -0.05240052 -1.6353879 ],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.008848058360623913, 0.01818005082283255, 0.054980000121842634]","[0.019773170135772455, 0.0511517601665557, -0.0034194186519887065]",[-1.53337927 -0.06642213 -1.61854437],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.007526452104424191, 0.005362910116855923, 0.054980000121842634]","[0.019338772741370563, 0.05901481630339337, -0.04151313985212569]",[-1.7499424  -0.07143297 -1.56353978],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.02633374351935527, 0.0245689941321829, 0.054980000121842634]","[0.00038942895685986287, 0.04253369475276548, -0.04116017906233024]",[-1.77030092 -0.15085537 -1.66416047],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.006857915615548108, -0.006963408133923123, 0.054980000121842634]","[-0.023229768068932746, 0.07297864843686178, -0.033016896837613566]",[-1.69680534  0.08255965 -1.53467983],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-7.029333619815807e-05, 0.035785612743746434, 0.054980000121842634]","[0.007334382263052896, 0.03333375703116142, -0.017550263885821808]",[-1.6275705  -0.02771123 -1.75244174],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.0431317611039477, -0.002996381491788414, 0.054980000121842634]","[-0.042231646329490426, 0.07126308899475273, -0.028579388881817755]",[-1.63972106  0.01311212 -1.69783929],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.04459773418955241, -0.004228281777697791, 0.054980000121842634]","[0.07075308106841038, 0.06468955179260694, -0.022697050753140498]",[-1.64422103 -0.14377714 -1.58794081],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.020158918410702407, -0.00801716675964747, 0.05481653977881598]","[0.05035173061302077, 0.06834392425511009, -0.039076777293287034]",[-1.73708839 -0.15528325 -1.62110354],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.001612545619783478, -0.0027727938523227644, 0.054980000121842634]","[0.021301882589243884, 0.07071576292809467, -0.020127436520607722]",[-1.64544698 -0.10151153 -1.77460799],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.03235212455061198, 0.012285758537776264, 0.054980000121842634]","[0.04027729681515204, 0.052597244976529046, -0.03497396798984815]",[-1.7472424  -0.02012138 -1.69508801],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.024223796306471517, 0.007256455617586286, 0.054980000121842634]","[-0.0012018045310425995, 0.0632551722945067, -0.022735473820158683]",[-1.63760743 -0.10488067 -1.79012175],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.00502547022339276, 0.0033304830734313664, 0.054980000121842634]","[0.01807920239971498, 0.06346949646804331, -0.030453672934602917]",[-1.69131181 -0.12095396 -1.63708344],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.0002574329436278896, -0.005249953302037648, 0.054980000121842634]","[-0.006935401987654507, 0.07508444460424636, -0.01103795417619019]",[-1.57214804  0.03904855 -1.62175018],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.02377729829994742, 0.014665691240999111, 0.054980000121842634]","[0.03735142880134789, 0.05257558109959836, -0.013543306883766495]",[-1.62598918 -0.06616822 -1.73667315],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.03137696272858472, 0.01288939320285997, 0.054980000121842634]","[-0.02512334878860052, 0.055508118845002646, -0.03154243227265355]",[-1.69394149 -0.03289526 -1.59720709],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.054042701452288185, 0.004743382080793756, 0.054980000121842634]","[-0.03074335849692153, 0.069346451843982, -0.025174753653305196]",[-1.62695892 -0.11210517 -1.7224517 ],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.03516298415278048, -0.0029920461110321066, 0.054780719171073376]","[-0.04347446375785345, 0.07000777583339095, -0.02329088148261351]",[-1.63019019  0.05104563 -1.61239504],CylinderM,normal,FALSE,TRUE,FALSE,med
"[-0.003660028345076779, 0.012879091158830786, 0.054980000121842634]","[0.014263543512822458, 0.055105833694807184, -0.024248409911712662]",[-1.66329844 -0.04553492 -1.6935498 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.05387442352002687, -0.0024339217366585956, 0.054980000121842634]","[0.06466820091059686, 0.06822911407272572, -0.018589577594213147]",[-1.67594593 -0.03678903 -1.74488764],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.019278570099260903, -0.0031065275665076502, 0.054980000121842634]","[0.017786878970992334, 0.07254290530769732, -0.019234208023556923]",[-1.62438659 -0.19641593 -1.62760413],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.0025377476641172646, 0.005451792367064865, 0.054980000121842634]","[0.008571475707911464, 0.06386889711817381, -0.01668022085094608]",[-1.61499218 -0.04234993 -1.78511935],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.027008704501053922, 0.012243747527203712, 0.054980000121842634]","[0.04378382360299026, 0.048620344899283685, -0.04362074890160787]",[-1.77166996 -0.10406686 -1.57219915],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.004137516434206914, 0.026603691984759485, 0.054980000121842634]","[0.007621566880232224, 0.0414540638036606, -0.02568464576468804]",[-1.67489263 -0.06093123 -1.66793788],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.02178074908556981, 0.017944841485749544, 0.054980000121842634]","[0.006764210179058833, 0.051861942041580865, -0.024490998518835676]",[-1.6600023  -0.16857821 -1.62393306],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.023040489066214295, -0.006529179879063214, 0.054980000121842634]","[-0.010736482815998084, 0.07337595978385933, -0.04111642968835244]",[-1.73176073 -0.05032408 -1.64695405],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.021975376889417517, 0.014235816906994176, 0.054980000121842634]","[-0.008518275983376483, 0.05493299900553841, -0.028174506148190046]",[-1.6674661  -0.05410841 -1.73747516],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.06212583234093967, -0.006640142398900575, 0.054980000121842634]","[-0.041710639876252814, 0.07945835002729523, -0.034183246221587235]",[-1.6800758  -0.09514231 -1.65141494],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.008012284838159656, 0.019635523877942433, 0.054980000121842634]","[0.03136060129140448, 0.047706089407394674, -0.005902572164655083]",[-1.57281789 -0.13834775 -1.72815497],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.019304896369493608, 0.01943111839502844, 0.054980000121842634]","[0.004504328133767995, 0.05141831906000676, -0.013691547066502871]",[-1.59400165  0.1026472  -1.69457499],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.013208716076180595, 0.022590210064748754, 0.054980000121842634]","[0.02318114128042491, 0.04292534391265684, -0.03372480427570306]",[-1.72662965 -0.05504684 -1.61537151],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.02542543304928926, 0.0007281704028389438, 0.054980000121842634]","[-0.0021447315708656017, 0.07039328570837963, -0.018630097373392253]",[-1.61376952 -0.11441753 -1.71844238],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.04454450466823916, 0.0060954504334767914, 0.054980000121842634]","[0.05269045890056512, 0.05412500502937627, -0.05120820167209525]",[-1.83709159 -0.01966285 -1.66248141],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.03479506305332895, -0.0020975316033743268, 0.054980000121842634]","[-0.01502340828310119, 0.07245792205808425, -0.031019150668468262]",[-1.67891308 -0.09840043 -1.63398195],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.06479562296926009, -0.009004618588656333, 0.054980000121842634]","[-0.0483743956802284, 0.08043185700889063, -0.037754743807856636]",[-1.70258217 -0.07704278 -1.62326634],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.027507907126575755, -0.008094877869695734, 0.054980000121842634]","[0.0499733132346917, 0.07102664097305916, -0.0312564818096884]",[-1.63913421 -0.14465273 -1.41713995],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.006152908212874071, 0.005928346615041594, 0.054778394445578346]","[0.04641354471465363, 0.058184084256269725, -0.003393223556396506]",[-1.56970953 -0.22806768 -1.72391174],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.0008208769042020311, 0.029599454539247845, 0.054980000121842634]","[0.016486313278028783, 0.03887989167285486, -0.01710419952006261]",[-1.63328623 -0.09351493 -1.75175956],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.007910298418985315, 0.017141647211398627, 0.054980000121842634]","[0.005618099691012724, 0.05144582016168299, -0.024447421126533878]",[-1.66061778 -0.06274126 -1.70819242],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.009794478475660893, 0.018175154066739155, 0.054980000121842634]","[0.01790578454344488, 0.04109472153985958, -0.05693467282834437]",[-1.87440968 -0.01899891 -1.66163453],CylinderM,normal,FALSE,TRUE,FALSE,med
"[-0.01410291604564936, 0.015165548329213154, 0.054980000121842634]","[0.029132671558190278, 0.048904777606737185, -0.03712713559778603]",[-1.75412729 -0.06554835 -1.68867437],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.0013561510603314767, 0.032680021469252196, 0.054980000121842634]","[0.016172837356597986, 0.03336835842704046, -0.03158393185200221]",[-1.72453607 -0.1026049  -1.65683833],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.05000067967508197, -0.008601436423728605, 0.054980000121842634]","[-0.03713808086273026, 0.08021746473847972, -0.024844018290591144]",[-1.63440049 -0.05997317 -1.63560493],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.03136088944055112, 0.0032095881002797053, 0.054877542342488116]","[0.0510167625875514, 0.05986548341386438, -0.02986778734672072]",[-1.75899869 -0.05131294 -1.86586576],CylinderM,normal,FALSE,FALSE,TRUE,med
"[-0.024968460075120047, -0.0020342892897882606, 0.054980000121842634]","[0.05242672793771046, 0.06325386491727898, -0.03321173530835935]",[-1.71780345 -0.14119865 -1.64429032],CylinderM,normal,FALSE,TRUE,FALSE,med
"[-0.030502449173742837, 0.0030074256584266346, 0.054980000121842634]","[0.058074072199890484, 0.05982100671438952, -0.012392537744469433]",[-1.60877037 -0.15191528 -1.65322475],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.0478982933937341, -0.009283224165204553, 0.054980000121842634]","[0.07062301419030123, 0.07164735452174686, -0.01573500301224695]",[-1.5905091  -0.12425424 -1.54839349],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.01592438825150009, 0.019479411183486228, 0.054980000121842634]","[-0.03420656769966754, 0.0477018550887251, -0.009437033454873206]",[-1.53169231  0.12115582 -1.7231423 ],CylinderM,normal,TRUE,FALSE,FALSE,med
"[-0.018322167375494875, 0.015178217664396193, 0.054980000121842634]","[0.03448363384780952, 0.05249362641670507, -0.0041471095572808495]",[-1.56581058 -0.09192665 -1.73109901],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.004523530676692108, 0.020246210477071855, 0.054980000121842634]","[0.015143398059097663, 0.04677169136190319, -0.02904524534122023]",[-1.68065148 -0.13801343 -1.49827765],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.027287089445807745, -0.00963535828233585, 0.054980000121842634]","[0.011755647043016602, 0.0815049748156674, -0.0015427709502046916]",[-1.53056494  0.08260617 -1.6773563 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
