-2.961596014,4.2526878996,-0.7290040128,3.3249433423,-2.4776095604,4.1874659238,-0.5043091825,0,0,0
-3.0277068718,4.3199544079,-0.7637189028,3.4475612086,-2.5163932532,4.1735324587,-0.4615065843,0,0,0
-3.0938177297,4.3872209162,-0.7984337929,3.570179075,-2.555176946,4.1595989937,-0.4187039861,0,0,0
-3.1599285875,4.4544874246,-0.8331486829,3.6927969413,-2.5939606388,4.1456655287,-0.3759013878,0,0,0
-3.2260394454,4.5217539329,-0.867863573,3.8154148077,-2.6327443316,4.1317320636,-0.3330987896,0,0,0
-3.2921503032,4.5890204413,-0.902578463,3.938032674,-2.6715280244,4.1177985986,-0.2902961914,0,0,0
-3.3582611611,4.6562869496,-0.9372933531,4.0606505404,-2.7103117172,4.1038651336,-0.2474935932,0,0,0
-3.4243720189,4.7235534579,-0.9720082431,4.1832684067,-2.74909541,4.0899316686,-0.2046909949,0,0,0
-3.4904828768,4.7908199663,-1.0067231332,4.3058862731,-2.7878791029,4.0759982035,-0.1618883967,0,0,0
-3.5565937346,4.8580864746,-1.0414380232,4.4285041394,-2.8266627957,4.0620647385,-0.1190857985,0,0,0
-3.6227045925,4.9253529829,-1.0761529133,4.5511220058,-2.8654464885,4.0481312735,-0.0762832003,0,0,0
-3.6888154503,4.9926194913,-1.1108678033,4.6737398722,-2.9042301813,4.0341978084,-0.033480602,0,0,0
-3.7549263082,5.0598859996,-1.1455826934,4.7963577385,-2.9430138741,4.0202643434,0.0093219962,0,0,0
-3.821037166,5.1271525079,-1.1802975834,4.9189756049,-2.9817975669,4.0063308784,0.0521245944,0,0,0
-3.8871480239,5.1944190163,-1.2150124735,5.0415934712,-3.0205812597,3.9923974133,0.0949271926,0,0,0
-3.8762011283,5.0121642552,-1.2219878447,5.0524126992,-3.0016058957,3.9126016956,0.1692627562,0,0,0
-3.8652542328,4.8299094942,-1.2289632159,5.0632319272,-2.9826305316,3.8328059778,0.2435983197,0,0,0
-3.8543073373,4.6476547332,-1.2359385872,5.0740511552,-2.9636551676,3.75301026,0.3179338833,0,0,0
-3.8433604418,4.4653999721,-1.2429139584,5.0848703832,-2.9446798036,3.6732145423,0.3922694468,0,0,0
-3.8324135462,4.2831452111,-1.2498893296,5.0956896111,-2.9257044395,3.5934188245,0.4666050104,0,0,0
-3.8214666507,4.10089045,-1.2568647008,5.1065088391,-2.9067290755,3.5136231067,0.5409405739,0,0,0
-3.8105197552,3.918635689,-1.2638400721,5.1173280671,-2.8877537114,3.4338273889,0.6152761375,0,0,0
-3.7995728597,3.736380928,-1.2708154433,5.1281472951,-2.8687783474,3.3540316712,0.689611701,0,0,0
-3.7886259642,3.5541261669,-1.2777908145,5.1389665231,-2.8498029833,3.2742359534,0.7639472645,0,0,0
-3.7776790686,3.3718714059,-1.2847661858,5.1497857511,-2.8308276193,3.1944402356,0.8382828281,0,0,0
-3.7667321731,3.1896166449,-1.291741557,5.160604979,-2.8118522553,3.1146445179,0.9126183916,0,0,0
-3.7557852776,3.0073618838,-1.2987169282,5.171424207,-2.7928768912,3.0348488001,0.9869539552,0,0,0
-3.7448383821,2.8251071228,-1.3056922994,5.182243435,-2.7739015272,2.9550530823,1.0612895187,0,0,0
-3.7338914865,2.6428523618,-1.3126676707,5.193062663,-2.7549261631,2.8752573646,1.1356250823,0,0,0
-3.722944591,2.4605976007,-1.3196430419,5.203881891,-2.7359507991,2.7954616468,1.2099606458,0,0,0
-3.7119976955,2.2783428397,-1.3266184131,5.214701119,-2.716975435,2.715665929,1.2842962094,0,0,0
-3.7010508,2.0960880787,-1.3335937844,5.2255203469,-2.698000071,2.6358702112,1.3586317729,0,0,0
-3.6901039045,1.9138333176,-1.3405691556,5.2363395749,-2.6790247069,2.5560744935,1.4329673365,0,0,0
-3.6791570089,1.7315785566,-1.3475445268,5.2471588029,-2.6600493429,2.4762787757,1.5073029,0,0,0
-3.6682101134,1.5493237955,-1.354519898,5.2579780309,-2.6410739789,2.3964830579,1.5816384636,0,0,0
-3.6572632179,1.3670690345,-1.3614952693,5.2687972589,-2.6220986148,2.3166873402,1.6559740271,0,0,0
-3.6463163224,1.1848142735,-1.3684706405,5.2796164869,-2.6031232508,2.2368916224,1.7303095907,0,0,0
-3.6353694268,1.0025595124,-1.3754460117,5.2904357148,-2.5841478867,2.1570959046,1.8046451542,0,0,0
-3.6244225313,0.8203047514,-1.382421383,5.3012549428,-2.5651725227,2.0773001869,1.8789807178,0,0,0
